id,tokens,slots,intent
train-01610,BOS what airline uses the code hp EOS,O O O O O O B-airline_code O,atis_airline
train-01611,BOS show me all the flights on delta airlines and twa that go to atlanta in the morning EOS,O O O O O O O B-airline_name I-airline_name O B-airline_code O O O B-toloc.city_name O O B-depart_time.period_of_day O,atis_flight
train-01612,BOS i would like a twa flight from atlanta to san francisco with a stopover in denver EOS,O O O O O B-airline_code O O B-fromloc.city_name O B-toloc.city_name I-toloc.city_name O O O O B-stoploc.city_name O,atis_flight
train-01613,BOS show me the cheapest round trip coach fare on twa from las vegas to detroit EOS,O O O O B-cost_relative B-round_trip I-round_trip B-class_type O O B-airline_code O B-fromloc.city_name I-fromloc.city_name O B-toloc.city_name O,atis_airfare
train-01614,BOS is there a twa flight from las vegas to new york EOS,O O O O B-airline_code O O B-fromloc.city_name I-fromloc.city_name O B-toloc.city_name I-toloc.city_name O,atis_flight
train-01615,BOS which airline is kw EOS,O O O O B-airline_code O,atis_airline
train-01616,BOS what airline is as as in sam EOS,O O O O B-airline_code O O O O,atis_airline
train-01617,BOS show me all the twa flights from indianapolis to houston that arrive around 11 am EOS,O O O O O B-airline_code O O B-fromloc.city_name O B-toloc.city_name O O B-arrive_time.time_relative B-arrive_time.time I-arrive_time.time O,atis_flight
train-01618,BOS show me the flights on twa to atlanta in the morning EOS,O O O O O O B-airline_code O B-toloc.city_name O O B-depart_time.period_of_day O,atis_flight
train-01619,BOS show me the flights on twa from atlanta in the morning EOS,O O O O O O B-airline_code O B-fromloc.city_name O O B-depart_time.period_of_day O,atis_flight
train-01620,BOS which airline is as EOS,O O O O B-airline_code O,atis_airline
train-01621,BOS what is airline dl EOS,O O O O B-airline_code O,atis_airline
train-01622,BOS coach class flights on twa from columbus to st. paul EOS,O B-class_type I-class_type O O B-airline_code O B-fromloc.city_name O B-toloc.city_name I-toloc.city_name O,atis_flight
train-01623,BOS what airline is ea the abbreviation for EOS,O O O O B-airline_code O O O O,atis_airline
train-01624,BOS what classes of service does twa have EOS,O O O O O O B-airline_code O O,atis_flight
train-01625,BOS what airlines are ac and as EOS,O O O O B-airline_code O B-airline_code O,atis_airline
train-01626,BOS what airline is ac EOS,O O O O B-airline_code O,atis_airline
train-01627,BOS airline code as EOS,O O O B-airline_code O,atis_airline
train-01628,BOS what flights are available on dl from dallas to atlanta on monday morning EOS,O O O O O O B-airline_code O B-fromloc.city_name O B-toloc.city_name O B-depart_date.day_name B-depart_time.period_of_day O,atis_flight
train-01629,BOS please list nonstop twa flights from las vegas to new york EOS,O O O B-flight_stop B-airline_code O O B-fromloc.city_name I-fromloc.city_name O B-toloc.city_name I-toloc.city_name O,atis_flight
train-01630,BOS i would like information on twa flights from washington to philadelphia EOS,O O O O O O B-airline_code O O B-fromloc.city_name O B-toloc.city_name O,atis_flight
train-01631,BOS i would like a flight from baltimore to san francisco on twa with a stop in denver EOS,O O O O O O O B-fromloc.city_name O B-toloc.city_name I-toloc.city_name O B-airline_code O O O O B-stoploc.city_name O,atis_flight
train-01632,BOS what airline stands for hp EOS,O O O O O B-airline_code O,atis_airline
train-01633,BOS does twa have a flight from indianapolis to houston arriving at 11 am EOS,O O B-airline_code O O O O B-fromloc.city_name O B-toloc.city_name O O B-arrive_time.time I-arrive_time.time O,atis_flight
train-01634,BOS please list the twa flights from las vegas to new york and fare EOS,O O O O B-airline_code O O B-fromloc.city_name I-fromloc.city_name O B-toloc.city_name I-toloc.city_name O O O,atis_flight
train-01635,BOS how much is the 718 am flight from las vegas to new york twa EOS,O O O O O B-depart_time.time I-depart_time.time O O B-fromloc.city_name I-fromloc.city_name O B-toloc.city_name I-toloc.city_name B-airline_code O,atis_airfare
train-01636,BOS what airline is hp EOS,O O O O B-airline_code O,atis_airline
train-01637,BOS what is airline wn EOS,O O O O B-airline_code O,atis_airline
train-01638,BOS i want a flight on twa from boston to denver EOS,O O O O O O B-airline_code O B-fromloc.city_name O B-toloc.city_name O,atis_flight
train-01639,BOS which airline is us EOS,O O O O B-airline_code O,atis_airline
train-01640,BOS i want a flight on twa from boston to san francisco EOS,O O O O O O B-airline_code O B-fromloc.city_name O B-toloc.city_name I-toloc.city_name O,atis_flight
train-01641,BOS what airline is us EOS,O O O O B-airline_code O,atis_airline
train-01642,BOS what airline is ea EOS,O O O O B-airline_code O,atis_airline
train-01643,BOS show me all twa flights please EOS,O O O O B-airline_code O O O,atis_flight
train-01644,BOS what does flight code us mean EOS,O O O O O B-airline_code O O,atis_flight
train-01645,BOS what classes of service does twa provide EOS,O O O O O O B-airline_code O O,atis_flight
train-01646,BOS what's the cheapest round trip flight on twa from columbus to st. paul EOS,O O O B-cost_relative B-round_trip I-round_trip O O B-airline_code O B-fromloc.city_name O B-toloc.city_name I-toloc.city_name O,atis_flight
train-01647,BOS define airline hp EOS,O O O B-airline_code O,atis_airline
train-01648,BOS what is airline us EOS,O O O O B-airline_code O,atis_airline
train-01649,BOS what does the airline code dl stand for EOS,O O O O O O B-airline_code O O O,atis_airline
train-01650,BOS is there a flight on twa from baltimore to san francisco with a stop in denver EOS,O O O O O O B-airline_code O B-fromloc.city_name O B-toloc.city_name I-toloc.city_name O O O O B-stoploc.city_name O,atis_flight
train-01651,BOS is there a flight from baltimore to san francisco with a stop in denver on twa EOS,O O O O O O B-fromloc.city_name O B-toloc.city_name I-toloc.city_name O O O O B-stoploc.city_name O B-airline_code O,atis_flight
train-01652,BOS flights on twa from columbus to st. louis EOS,O O O B-airline_code O B-fromloc.city_name O B-toloc.city_name I-toloc.city_name O,atis_flight
train-01653,BOS what is the price of business class from boston to san francisco on twa EOS,O O O O O O B-class_type I-class_type O B-fromloc.city_name O B-toloc.city_name I-toloc.city_name O B-airline_code O,atis_airfare
train-01654,BOS what airline is as EOS,O O O O B-airline_code O,atis_airline
train-01655,BOS i want a list of flights from pittsburgh to baltimore on thursday that arrive in baltimore before 10 am EOS,O O O O O O O O B-fromloc.city_name O B-toloc.city_name O B-depart_date.day_name O O O B-toloc.city_name B-arrive_time.time_relative B-arrive_time.time I-arrive_time.time O,atis_flight
train-01656,BOS i'd like to fly from miami to chicago on on american airlines arriving around 5 pm EOS,O O O O O O B-fromloc.city_name O B-toloc.city_name O O B-airline_name I-airline_name O B-arrive_time.time_relative B-arrive_time.time I-arrive_time.time O,atis_flight
train-01657,BOS i would like to fly from atlanta to boston arriving in boston at 5 pm EOS,O O O O O O O B-fromloc.city_name O B-toloc.city_name O O B-toloc.city_name O B-arrive_time.time I-arrive_time.time O,atis_flight
train-01658,BOS find travel arrangements for a round trip flight from dallas to pittsburgh arriving after 8 pm EOS,O O O O O O B-round_trip I-round_trip O O B-fromloc.city_name O B-toloc.city_name O B-arrive_time.time_relative B-arrive_time.time I-arrive_time.time O,atis_flight
train-01659,BOS what round trip tickets are there from cleveland to miami on us air that arrive before 4 pm EOS,O O B-round_trip I-round_trip O O O O B-fromloc.city_name O B-toloc.city_name O B-airline_name I-airline_name O O B-arrive_time.time_relative B-arrive_time.time I-arrive_time.time O,atis_airfare
train-01660,BOS show me the flights arriving in baltimore from philadelphia at about 4 o'clock EOS,O O O O O O O B-toloc.city_name O B-fromloc.city_name O B-arrive_time.time_relative B-arrive_time.time I-arrive_time.time O,atis_flight
train-01661,BOS what flights from atlanta to st. louis on tuesday arriving around 230 pm EOS,O O O O B-fromloc.city_name O B-toloc.city_name I-toloc.city_name O B-depart_date.day_name O B-arrive_time.time_relative B-arrive_time.time I-arrive_time.time O,atis_flight
train-01662,BOS find a flight between st. petersburg and charlotte the flight should leave in the afternoon and arrive as soon after 5 pm as possible it should be a nonstop flight EOS,O O O O O B-fromloc.city_name I-fromloc.city_name O B-toloc.city_name O O O O O O B-depart_time.period_of_day O O O O B-arrive_time.time_relative B-arrive_time.time I-arrive_time.time O O O O O O B-flight_stop O O,atis_flight
train-01663,BOS list nonstop flights from burbank to denver arriving by 6 pm EOS,O O B-flight_stop O O B-fromloc.city_name O B-toloc.city_name O B-arrive_time.time_relative B-arrive_time.time I-arrive_time.time O,atis_flight
train-01664,BOS i would like a flight from oakland to philadelphia at one in the afternoon arriving at 5 pm EOS,O O O O O O O B-fromloc.city_name O B-toloc.city_name O B-depart_time.time O O B-depart_time.period_of_day O O B-arrive_time.time I-arrive_time.time O,atis_flight
train-01665,BOS are there any nonstop flights from philadelphia to denver that arrive before 5 pm EOS,O O O O B-flight_stop O O B-fromloc.city_name O B-toloc.city_name O O B-arrive_time.time_relative B-arrive_time.time I-arrive_time.time O,atis_flight
train-01666,BOS what flights are there between nashville and st. louis which are nonstop and arrive after noon and before 8 pm EOS,O O O O O O B-fromloc.city_name O B-toloc.city_name I-toloc.city_name O O B-flight_stop O O B-arrive_time.time_relative B-arrive_time.time O B-arrive_time.time_relative B-arrive_time.time I-arrive_time.time O,atis_flight
train-01667,BOS what flights are there arriving in chicago on continental after 11 pm EOS,O O O O O O O B-toloc.city_name O B-airline_name B-arrive_time.time_relative B-arrive_time.time I-arrive_time.time O,atis_flight
train-01668,BOS what flights are there arriving in chicago after 9 pm on continental EOS,O O O O O O O B-toloc.city_name B-arrive_time.time_relative B-arrive_time.time I-arrive_time.time O B-airline_name O,atis_flight
train-01669,BOS flight on american from miami to chicago arrive in chicago about 5 pm EOS,O O O B-airline_name O B-fromloc.city_name O B-toloc.city_name O O B-toloc.city_name B-arrive_time.time_relative B-arrive_time.time I-arrive_time.time O,atis_flight
train-01670,BOS show flights from cleveland to miami that arrive before 4 pm EOS,O O O O B-fromloc.city_name O B-toloc.city_name O O B-arrive_time.time_relative B-arrive_time.time I-arrive_time.time O,atis_flight
train-01671,BOS on tuesday i'd like to find a flight from detroit to st. petersburg that arrives before 10 pm EOS,O O B-depart_date.day_name O O O O O O O B-fromloc.city_name O B-toloc.city_name I-toloc.city_name O O B-arrive_time.time_relative B-arrive_time.time I-arrive_time.time O,atis_flight
train-01672,BOS okay i'm sorry could you tell me what flights leave atlanta and arrive in philadelphia around 5 o'clock EOS,O O O O O O O O O O O B-fromloc.city_name O O O B-toloc.city_name B-arrive_time.time_relative B-arrive_time.time I-arrive_time.time O,atis_flight
train-01673,BOS is there a flight from boston to atlanta which leaves boston in the afternoon and arrives close to 5 pm EOS,O O O O O O B-fromloc.city_name O B-toloc.city_name O O B-fromloc.city_name O O B-depart_time.period_of_day O O B-arrive_time.time_relative O B-arrive_time.time I-arrive_time.time O,atis_flight
train-01674,BOS show me the cheapest flights round trip from new york to san jose arriving in san jose before 7 pm EOS,O O O O B-cost_relative O B-round_trip I-round_trip O B-fromloc.city_name I-fromloc.city_name O B-toloc.city_name I-toloc.city_name O O B-toloc.city_name I-toloc.city_name B-arrive_time.time_relative B-arrive_time.time I-arrive_time.time O,atis_flight
train-01675,BOS please find me a flight between boston and philadelphia that arrives in philadelphia close to 5 pm EOS,O O O O O O O B-fromloc.city_name O B-toloc.city_name O O O B-toloc.city_name B-arrive_time.time_relative O B-arrive_time.time I-arrive_time.time O,atis_flight
train-01676,BOS find a nonstop flight between boston and washington arriving in washington around 5 pm EOS,O O O B-flight_stop O O B-fromloc.city_name O B-toloc.city_name O O B-toloc.city_name B-arrive_time.time_relative B-arrive_time.time I-arrive_time.time O,atis_flight
