"Yeah, she's right...
",O O O O O O ,"Yeah, she's right...
",None
"I mean, let me check.
",O O O O O O O ,"I mean, let me check.
",None
"It's Buffy.
",O O O O ,"It's Buffy.
",None
"Professor Walsh.
",O O O ,"Professor Walsh.
",None
"Professor Walsh, it's Riley Finn.
",O O O O O O O O ,"Professor Walsh, it's Riley Finn.
",None
"- Can you hear me?
",O O O O O O ,"- Can you hear me?
",None
"- She's dead.
",O O O O O ,"- She's dead.
",None
"Artificially reanimated with basic to moderate brain activity.
",O O O O O O O O O ,"Artificially reanimated with basic to moderate brain activity.
",None
"Mommy can hear you, but she's still a walking corpse.
",O O O O O O O O O O O O O ,"Mommy can hear you, but she's still a walking corpse.
",None
"- So are you.
",O O O O O ,"- So are you.
",None
"- Mm-mm.
",O O O ,"- Mm-mm.
",None
"Got that wrong.
",O O O O ,"Got that wrong.
",None
"I'm surging with life, and strength.
",O O O O O O O O O ,"I'm surging with life, and strength.
",None
"Adam made me to be nearly as bad as he is.
",O O O O O O O O O O O O ,"Adam made me to be nearly as bad as he is.
",None
"Really lookin' forward to trying' out your girl again.
",O O O O O O O O O O O O ,"Really lookin' forward to trying' out your girl again.
",None
"- I'm sorry, Forrest.
",O O O O O O O ,"- I'm sorry, Forrest.
",None
"- Don't be.
",O O O O O ,"- Don't be.
",None
"This is the best thing that ever happened to me.
",O O O O O O O O O O O ,"This is the best thing that ever happened to me.
",None
"I'm free of all my weaknesses, and my doubts.
",O O O O O O O O O O O O ,"I'm free of all my weaknesses, and my doubts.
",None
"He's gonna fix you up, too.
",O O O O O O O O O O ,"He's gonna fix you up, too.
",None
"Soon as we got some choice parts.
",O O O O O O O O ,"Soon as we got some choice parts.
",None
"Then you and me will be back on the same side, moving toward a new future.
",O O O O O O O O O O O O O O O O O O ,"Then you and me will be back on the same side, moving toward a new future.
",None
"- I'll never let that happen.
",O O O O O O O O ,"- I'll never let that happen.
",None
"- You don't have a choice, brother.
",O O O O O O O O O O ,"- You don't have a choice, brother.
",None
"- Your will belongs to us now.
",O O O O O O O O ,"- Your will belongs to us now.
",None
"- No.
",O O O ,"- No.
",None
"That's not true.
",O O O O O ,"That's not true.
",None
"Then why don't you get out of that chair and walk out?
",O O O O O O O O O O O O O O ,"Then why don't you get out of that chair and walk out?
",None
"- You can't control my...
",O O O O O O O ,"- You can't control my...
",None
"- Riley, be a good boy.
",O O O O O O O O ,"- Riley, be a good boy.
",None
"Where's Anya?
",O O O O ,"Where's Anya?
",None
"Oddly, Anya decided not to join us, despite all the fun we had at our last meeting.
",O O O O O O O O O O O O O O O O O O O O ,"Oddly, Anya decided not to join us, despite all the fun we had at our last meeting.
",None
"And I don't think Tara felt welcome.
",O O O O O O O O O ,"And I don't think Tara felt welcome.
",None
"Why?
",O O ,"Why?
",None
"Because of the things that we said?
",O O O O O O O O ,"Because of the things that we said?
",None
"Who told you we were talking behind your back, specifically?
",O O O O O O O O O O O O ,"Who told you we were talking behind your back, specifically?
",None
"Well, I...
",O O O O ,"Well, I...
",None
"Spike, specifically, but...
",O O O O O O ,"Spike, specifically, but...
",None
"And who told you we thought you should join the army?
",O O O O O O O O O O O O ,"And who told you we thought you should join the army?
",None
"That's not exactly what he said.
",O O O O O O O O ,"That's not exactly what he said.
",None
"Well, Spike can be very convincing when...
",O O O O O O O O O ,"Well, Spike can be very convincing when...
",None
"- I'm very stupid.
",O O O O O O ,"- I'm very stupid.
",None
"- He played us.
",O O O O O ,"- He played us.
",None
"He wanted us to fight to split us up.
",O O O O O O O O O O ,"He wanted us to fight to split us up.
",None
"That's where it came from - the stuff we said the other night.
",O O O O O O O O O O O O O O O ,"That's where it came from - the stuff we said the other night.
",None
"Of course.
",O O O ,"Of course.
",None
"Well, piffle.
",O O O O ,"Well, piffle.
",None
"Let's move on.
",O O O O O ,"Let's move on.
",None
"- I'm movin'.
",O O O O O O ,"- I'm movin'.
",None
"- Me, too.
",O O O O O ,"- Me, too.
",None
"Good.
",O O ,"Good.
",None
"Great.
",O O ,"Great.
",None
"So, why do you think Spike made with the head games?
",O O O O O O O O O O O O O ,"So, why do you think Spike made with the head games?
",None
"He's all dressed up with no one to bite.
",O O O O O O O O O O O ,"He's all dressed up with no one to bite.
",None
"Gotta get his ya-yas somehow.
",O O O O O O O ,"Gotta get his ya-yas somehow.
",None
"I think it was more than that.
",O O O O O O O O ,"I think it was more than that.
",None
"I think it was Adam.
",O O O O O O ,"I think it was Adam.
",None
"Spike's working for Adam?
",O O O O O O ,"Spike's working for Adam?
",None
"After all we've done for...
",O O O O O O O ,"After all we've done for...
",None
"Nah.
",O O ,"Nah.
",None
"I can't even act surprised.
",O O O O O O O ,"I can't even act surprised.
",None
"I just went to Adam's lair and he was gone.
",O O O O O O O O O O O O ,"I just went to Adam's lair and he was gone.
",None
"But Spike just happened to be there.
",O O O O O O O O ,"But Spike just happened to be there.
",None
"He made a big noise about getting information off the disks.
",O O O O O O O O O O O O ,"He made a big noise about getting information off the disks.
",None
"Oh.
",O O ,"Oh.
",None
"I decrypted 'em.
",O O O O ,"I decrypted 'em.
",None
"Well, they decrypted themselves, but I almost had it.
",O O O O O O O O O O O O ,"Well, they decrypted themselves, but I almost had it.
",None
"- What did they say?
",O O O O O O ,"- What did they say?
",None
"- A bunch of stuff we already knew about 314.
",O O O O O O O O O O O ,"- A bunch of stuff we already knew about 314.
",None
"But it also said there's some final phase where Adam manufactures a bunch of creepy cyberdemonoids like him.
",O O O O O O O O O O O O O O O O O O O O ,"But it also said there's some final phase where Adam manufactures a bunch of creepy cyberdemonoids like him.
",None
"There's a special lab in the Initiative, but it didn't say where.
",O O O O O O O O O O O O O O O O ,"There's a special lab in the Initiative, but it didn't say where.
",None
"Adam fed Spike those disks.
",O O O O O O ,"Adam fed Spike those disks.
",None
"It has to be.
",O O O O O ,"It has to be.
",None
"He wanted me to know about his evil-guy assembly line.
",O O O O O O O O O O O ,"He wanted me to know about his evil-guy assembly line.
",None
"- This lab, it's in the Initiative?
",O O O O O O O O O O ,"- This lab, it's in the Initiative?
",None
"- Hidden somewhere.
",O O O O ,"- Hidden somewhere.
",None
"I'll give the demon his due.
",O O O O O O O O ,"I'll give the demon his due.
",None
"He thought this one out.
",O O O O O O ,"He thought this one out.
",None
"What do you mean?
",O O O O O ,"What do you mean?
",None
"Think how overcrowded the containment cells are in the Initiative.
",O O O O O O O O O O O ,"Think how overcrowded the containment cells are in the Initiative.
",None
"Those demons were just too easy to catch.
",O O O O O O O O O ,"Those demons were just too easy to catch.
",None
"It's like they wanted in that place.
",O O O O O O O O O ,"It's like they wanted in that place.
",None
"The Trojan Horse.
",O O O O ,"The Trojan Horse.
",None
"Adam's making sure the demons attack the Initiative from the inside.
",O O O O O O O O O O O O O ,"Adam's making sure the demons attack the Initiative from the inside.
",None
"Demons versus soldiers.
",O O O O ,"Demons versus soldiers.
",None
"Massacre, massacre.
",O O O O ,"Massacre, massacre.
",None
"And Adam has a neat pile of body parts to start assembling his army.
",O O O O O O O O O O O O O O O ,"And Adam has a neat pile of body parts to start assembling his army.
",None
"Diabolical, yet... gross.
",O O O O O O ,"Diabolical, yet... gross.
",None
"Does anybody else miss the mayor - ""I just wanna be a big snake""?
",O O O O O O O O O O O O O O O O O O ,"Does anybody else miss the mayor - ""I just wanna be a big snake""?
",None
"I've gotta shut him down.
",O O O O O O O O ,"I've gotta shut him down.
",None
"His final phase is about to start.
",O O O O O O O O ,"His final phase is about to start.
",None
"- We need to warn the Initiative.
",O O O O O O O O ,"- We need to warn the Initiative.
",None
"- They're not gonna listen to me.
",O O O O O O O O O O ,"- They're not gonna listen to me.
",None
"- Riley?
",O O O ,"- Riley?
",None
"- He's a deserter.
",O O O O O O ,"- He's a deserter.
",None
"He got some bad news anyway and kinda took off.
",O O O O O O O O O O O ,"He got some bad news anyway and kinda took off.
",None
"OK, I'm confused again.
",O O O O O O O ,"OK, I'm confused again.
",None
"Adam has this evil plan.
",O O O O O O ,"Adam has this evil plan.
",None
"Why is he so anxious for you to know about it?
",O O O O O O O O O O O O ,"Why is he so anxious for you to know about it?
",None
"He wants me there.
",O O O O O ,"He wants me there.
",None
"Probably figures I'll even the kill ratio.
",O O O O O O O O O ,"Probably figures I'll even the kill ratio.
",None
"He's not worried you might kill, oh say... him?
",O O O O O O O O O O O O O ,"He's not worried you might kill, oh say... him?
",None
"No.
",O O ,"No.
",None
"He's really not.
",O O O O O ,"He's really not.
",None
"She's coming.
",O O O O ,"She's coming.
",None
"I can feel it.
",O O O O O ,"I can feel it.
",None
"Good on you.
",O O O O ,"Good on you.
",None
"Got a chunk of prognosticating demon in there, eh?
",O O O O O O O O O O O ,"Got a chunk of prognosticating demon in there, eh?
",None
"Now, if you'll just get this chip out of my cranium, I'll be out of your way.
",O O O O O O O O O O O O O O O O O O O O O O ,"Now, if you'll just get this chip out of my cranium, I'll be out of your way.
",None
"Mind the hairline.
",O O O O ,"Mind the hairline.
",None
"I don't fancy fussing with a comb-over once I resume my killing ways.
",O O O O O O O O O O O O O O O ,"I don't fancy fussing with a comb-over once I resume my killing ways.
",None
"- Come on.
",O O O O ,"- Come on.
",None
"We had a deal.
",O O O O O ,"We had a deal.
",None
"- When she's here.
",O O O O O O ,"- When she's here.
",None
"There's certainly no lack of supplies.
",O O O O O O O O ,"There's certainly no lack of supplies.
",None
"I only wish I knew which ones would kill Adam.
",O O O O O O O O O O O ,"I only wish I knew which ones would kill Adam.
",None
"Riley said his power source is a uranium core embedded inside his chest.
",O O O O O O O O O O O O O O ,"Riley said his power source is a uranium core embedded inside his chest.
",None
"Probably near the spine.
",O O O O O ,"Probably near the spine.
",None
"Great.
",O O ,"Great.
",None
"So we just ask him to lie down quietly while we do some exploratory surgery.
",O O O O O O O O O O O O O O O O ,"So we just ask him to lie down quietly while we do some exploratory surgery.
",None
"What about magic?
",O O O O ,"What about magic?
",None
"Some kinda...
",O O O ,"Some kinda...
",None
"I don't know... uranium-extracting spell?
",O O O O O O O O ,"I don't know... uranium-extracting spell?
",None
"- I know.
",O O O O ,"- I know.
",None
"I'm reaching.
",O O O O ,"I'm reaching.
",None
"- Perhaps a paralysing spell.
",O O O O O O ,"- Perhaps a paralysing spell.
",None
"- Only I can't perform the incantation of this.
",O O O O O O O O O O O ,"- Only I can't perform the incantation of this.
",None
"- Right.
",O O O ,"- Right.
",None
"Don't you have to speak it in Sumerian or something?
",O O O O O O O O O O O O ,"Don't you have to speak it in Sumerian or something?
",None
"I do speak Sumerian.
",O O O O O ,"I do speak Sumerian.
",None
"But it's not that.
",O O O O O O ,"But it's not that.
",None
"Only an experienced witch can incant it within striking distance of the subject.
",O O O O O O O O O O O O O O ,"Only an experienced witch can incant it within striking distance of the subject.
",None
"See what you get for taking French and not Sumerian?
",O O O O O O O O O O O ,"See what you get for taking French and not Sumerian?
",None
"- What was I thinking?
",O O O O O O ,"- What was I thinking?
",None
"- So no problem.
",O O O O O ,"- So no problem.
",None
"All we need is Combo Buffy.
",O O O O O O O ,"All we need is Combo Buffy.
",None
"Her with slayer strength, Giles's multilingual know-how and Willow's witchy power.
",O O O O O O O O O O O O O O O ,"Her with slayer strength, Giles's multilingual know-how and Willow's witchy power.
",None
"Yeah.
",O O ,"Yeah.
",None
"Don't tell me.
",O O O O O ,"Don't tell me.
",None
"I'm just full of helpful suggestions.
",O O O O O O O O ,"I'm just full of helpful suggestions.
",None
"As a matter of fact, you are.
",O O O O O O O O O ,"As a matter of fact, you are.
",None
"- Nervous?
",O O O ,"- Nervous?
",None
"- No way.
",O O O O ,"- No way.
",None
"I'm full of that good old kamikaze spirit.
",O O O O O O O O O O ,"I'm full of that good old kamikaze spirit.
",None
"Just because this will never work, don't be negative.
",O O O O O O O O O O O O ,"Just because this will never work, don't be negative.
",None
"The spell isn't powerful enough to defeat Adam?
",O O O O O O O O O O ,"The spell isn't powerful enough to defeat Adam?
",None
"It's very powerful.
",O O O O O ,"It's very powerful.
",None
"It's also extraordinarily dangerous.
",O O O O O O ,"It's also extraordinarily dangerous.
",None
"Game faces, guys.
",O O O O O ,"Game faces, guys.
",None
"We're going in.
",O O O O O ,"We're going in.
",None
"- How you doin'?
",O O O O O O ,"- How you doin'?
",None
