utterance,labels,delexicalised,intent
adjust volume to 86 %,O O O B-volume_set_absolute O ,adjust volume to _volume_set_absolute_ %,snips-assistant:VolumeSet
adjust level to 55 %,O O O B-volume_set_absolute O ,adjust level to _volume_set_absolute_ %,snips-assistant:VolumeSet
adjust level to fifty-six,O O O B-volume_set_absolute ,adjust level to _volume_set_absolute_,snips-assistant:VolumeSet
I depart from kent theatre,O O O B-location_from I-location_from ,I depart from _location_from_,snips-assistant:ElicitOrigin
Muscle Maker Grill,B-location_from I-location_from I-location_from ,_location_from_,snips-assistant:ElicitOrigin
Best of the Best Deli,B-location_from I-location_from I-location_from I-location_from I-location_from ,_location_from_,snips-assistant:ElicitOrigin
Little Italy Pizza,B-location_from I-location_from I-location_from ,_location_from_,snips-assistant:ElicitOrigin
Digital Hard Copy,B-location_from I-location_from I-location_from ,_location_from_,snips-assistant:ElicitOrigin
I'm at the harlem library take me by walk to a circus school please,O O O O B-location_from I-location_from O O O B-travel_mode O O B-location_to I-location_to O ,I'm at the _location_from_ take me by _travel_mode_ to a _location_to_ please,snips-assistant:GetDirections
would you get me to closest video game store,O O O O O O B-location_to I-location_to I-location_to ,would you get me to closest _location_to_,snips-assistant:GetDirections
I need to get to a train station,O O O O O O B-location_to I-location_to ,I need to get to a _location_to_,snips-assistant:GetDirections
help me get to the nearest hospital I'm at the MOMA right now,O O O O O O B-location_to O O O O B-location_from O O ,help me get to the nearest _location_to_ I'm at the _location_from_ right now,snips-assistant:GetDirections
tell me the directions to reach a grocery store nearby,O O O O O O O B-location_to I-location_to O ,tell me the directions to reach a _location_to_ nearby,snips-assistant:GetDirections
please tell me how do I get by car to a nearby concert hall,O O O O O O O O B-travel_mode O O O B-location_to I-location_to ,please tell me how do I get by _travel_mode_ to a nearby _location_to_,snips-assistant:GetDirections
directions from the apollo hotel to nearest music store,O O O B-location_from I-location_from O O B-location_to I-location_to ,directions from the _location_from_ to nearest _location_to_,snips-assistant:GetDirections
I am walking donw the fifth avenue and would like you to take me to a taxi stand nearby,O O B-travel_mode O O B-location_from I-location_from O O O O O O O O O B-location_to I-location_to O ,I am _travel_mode_ donw the _location_from_ and would like you to take me to a _location_to_ nearby,snips-assistant:GetDirections
take me to the nearest book store,O O O O O B-location_to I-location_to ,take me to the nearest _location_to_,snips-assistant:GetDirections
I'm in central park what's the direction to a nearby bakery,O O O B-location_from I-location_from O O O O O O O B-location_to ,I'm in _location_from_ what's the direction to a nearby _location_to_,snips-assistant:GetDirections
I'm in Times squares guide me to the nearest pharmacy,O O O B-location_from I-location_from O O O O O B-location_to ,I'm in _location_from_ guide me to the nearest _location_to_,snips-assistant:GetDirections
guide me to the nearby pharmacy,O O O O O B-location_to ,guide me to the nearby _location_to_,snips-assistant:GetDirections
guide me to the nearest theatre,O O O O O B-location_to ,guide me to the nearest _location_to_,snips-assistant:GetDirections
guide me to the nearest pharmacy,O O O O O B-location_to ,guide me to the nearest _location_to_,snips-assistant:GetDirections
give me to times square,O O O B-location_to I-location_to ,give me to _location_to_,snips-assistant:GetDirections
take me to an adult education center,O O O O B-location_to I-location_to I-location_to ,take me to an _location_to_,snips-assistant:GetDirections
I need to get to a pilates studio,O O O O O O B-location_to I-location_to ,I need to get to a _location_to_,snips-assistant:GetDirections
how to get to the heliport,O O O O O B-location_to ,how to get to the _location_to_,snips-assistant:GetDirections
guide me to a bakery,O O O O B-location_to ,guide me to a _location_to_,snips-assistant:GetDirections
guide me to the nearby pharmacy,O O O O O B-location_to ,guide me to the nearby _location_to_,snips-assistant:GetDirections
give me directions to get to a vintage store,O O O O O O O B-location_to I-location_to ,give me directions to get to a _location_to_,snips-assistant:GetDirections
how do I get to the museum,O O O O O O B-location_to ,how do I get to the _location_to_,snips-assistant:GetDirections
tell me how to go to the pharmacy,O O O O O O O B-location_to ,tell me how to go to the _location_to_,snips-assistant:GetDirections
how to go to my office,O O O O O B-location_to ,how to go to my _location_to_,snips-assistant:GetDirections
Give me the directions to go from the Metropolitan Museum to the airport,O O O O O O O O B-location_from I-location_from O O B-location_to ,Give me the directions to go from the _location_from_ to the _location_to_,snips-assistant:GetDirections
I would like you to tell me how to get there by train,O O O O O O O O O O O O B-travel_mode ,I would like you to tell me how to get there by _travel_mode_,snips-assistant:GetDirections
I need directions to get there by bike,O O O O O O O B-travel_mode ,I need directions to get there by _travel_mode_,snips-assistant:GetDirections
can you me the directions to get to that destination,O O O O O O O O O O ,can you me the directions to get to that destination,snips-assistant:GetDirections
can you tell me how to get there,O O O O O O O O ,can you tell me how to get there,snips-assistant:GetDirections
I would like to be guided to the statue of liberty,O O O O O O O O B-location_to I-location_to I-location_to ,I would like to be guided to the _location_to_,snips-assistant:GetDirections
I want to drive to the moma can you guide me,O O O B-travel_mode O O B-location_to O O O O ,I want to _travel_mode_ to the _location_to_ can you guide me,snips-assistant:GetDirections
I would like to be guided to high line please,O O O O O O O B-location_to I-location_to O ,I would like to be guided to _location_to_ please,snips-assistant:GetDirections
Lead me to the statue of liberty,O O O O B-location_to I-location_to I-location_to ,Lead me to the _location_to_,snips-assistant:GetDirections
Can you guide me from my workplace to brooklyn,O O O O O O B-location_from O B-location_to ,Can you guide me from my _location_from_ to _location_to_,snips-assistant:GetDirections
I would like to be guided to the empire state building,O O O O O O O O B-location_to I-location_to I-location_to ,I would like to be guided to the _location_to_,snips-assistant:GetDirections
I want you to guide me to manhattan,O O O O O O O B-location_to ,I want you to guide me to _location_to_,snips-assistant:GetDirections
Could you guide me to central park,O O O O O B-location_to I-location_to ,Could you guide me to _location_to_,snips-assistant:GetDirections
Guide me to times square,O O O B-location_to I-location_to ,Guide me to _location_to_,snips-assistant:GetDirections
I would like to go to times square by bike,O O O O O O B-location_to I-location_to O B-travel_mode ,I would like to go to _location_to_ by _travel_mode_,snips-assistant:GetDirections
previous,O ,previous,snips-assistant:PreviousSong
previous,O ,previous,snips-assistant:PreviousSong
previous,O ,previous,snips-assistant:PreviousSong
previous,O ,previous,snips-assistant:PreviousSong
previous,O ,previous,snips-assistant:PreviousSong
previous,O ,previous,snips-assistant:PreviousSong
previous,O ,previous,snips-assistant:PreviousSong
play the previous track again,O O O O O ,play the previous track again,snips-assistant:PreviousSong
i liked the previous one better,O O O O O O ,i liked the previous one better,snips-assistant:PreviousSong
go back to the previous song,O O O O O O ,go back to the previous song,snips-assistant:PreviousSong
play the last one again,O O O O O ,play the last one again,snips-assistant:PreviousSong
Go back to the last song,O O O O O O ,Go back to the last song,snips-assistant:PreviousSong
Is there a way to go back to the last song,O O O O O O O O O O O ,Is there a way to go back to the last song,snips-assistant:PreviousSong
I'd love to hear the last song,O O O O O O O O ,I'd love to hear the last song,snips-assistant:PreviousSong
Please play the last song for me,O O O O O O O ,Please play the last song for me,snips-assistant:PreviousSong
Go back to the last song,O O O O O O ,Go back to the last song,snips-assistant:PreviousSong
Please return to the last song,O O O O O O ,Please return to the last song,snips-assistant:PreviousSong
Can you play the last song again,O O O O O O O ,Can you play the last song again,snips-assistant:PreviousSong
the last song play it again,O O O O O O ,the last song play it again,snips-assistant:PreviousSong
I just heard this great song can you play it over,O O O O O O O O O O O ,I just heard this great song can you play it over,snips-assistant:PreviousSong
go back,O O ,go back,snips-assistant:PreviousSong
previous song,O O ,previous song,snips-assistant:PreviousSong
