utterance,labels,delexicalised,intent
Find movie times for B&B Theatres ,O B-object_type I-object_type O B-location_name I-location_name I-location_name I-location_name ,Find _object_type_ for _location_name_ ,SearchScreeningEvent
I want to see the movie schedule for KB Theatres ,O O O O O B-object_type I-object_type O B-location_name I-location_name ,I want to see the _object_type_ for _location_name_ ,SearchScreeningEvent
Can you give me a list of films at Cinemark Theatres ,O O O O O O O B-movie_type O B-location_name I-location_name ,Can you give me a list of _movie_type_ at _location_name_ ,SearchScreeningEvent
IS Anti-Semitism in the 21st Century  The Resurgence playing now,O B-movie_name I-movie_name I-movie_name I-movie_name I-movie_name I-movie_name I-movie_name O B-timerange ,IS _movie_name_ playing _timerange_,SearchScreeningEvent
She me the movie schedule for animated movies at the place nearby,O O O B-object_type I-object_type O B-movie_type I-movie_type O O O B-spatial_relation ,She me the _object_type_ for _movie_type_ at the place _spatial_relation_,SearchScreeningEvent
Where is the nearest movie house that is playing Sirivantha,O O O B-spatial_relation B-object_location_type I-object_location_type O O O B-movie_name ,Where is the _spatial_relation_ _object_location_type_ that is playing _movie_name_,SearchScreeningEvent
what time can i see The Conflicts of Life,O O O O O B-movie_name I-movie_name I-movie_name I-movie_name ,what time can i see _movie_name_,SearchScreeningEvent
find films closest to a cinema,O B-movie_type B-spatial_relation O O B-object_location_type ,find _movie_type_ _spatial_relation_ to a _object_location_type_,SearchScreeningEvent
I'm looking for local movie schedules ,O O O O O B-object_type I-object_type ,I'm looking for local _object_type_ ,SearchScreeningEvent
Show movie schedules with movies in the neighborhood,O B-object_type I-object_type O B-movie_type B-spatial_relation I-spatial_relation I-spatial_relation ,Show _object_type_ with _movie_type_ _spatial_relation_,SearchScreeningEvent
What are the movie times for Megaplex Theatres,O O O B-object_type I-object_type O B-location_name I-location_name ,What are the _object_type_ for _location_name_,SearchScreeningEvent
Find movie times for close by movies ,O B-object_type I-object_type O B-spatial_relation I-spatial_relation B-movie_type ,Find _object_type_ for _spatial_relation_ _movie_type_ ,SearchScreeningEvent
Find me the movie times for the Alamo Drafthouse Cinema,O O O B-object_type I-object_type O O B-location_name I-location_name I-location_name ,Find me the _object_type_ for the _location_name_,SearchScreeningEvent
Give me the movie schedule for the Great Escape Theatres,O O O B-object_type I-object_type O O B-location_name I-location_name I-location_name ,Give me the _object_type_ for the _location_name_,SearchScreeningEvent
When is Game in the Sand playing at the movie house ,O O B-movie_name I-movie_name I-movie_name I-movie_name O O O B-object_location_type I-object_location_type ,When is _movie_name_ playing at the _object_location_type_ ,SearchScreeningEvent
What time are the movie schedules,O O O O B-object_type I-object_type ,What time are the _object_type_,SearchScreeningEvent
I'd like to see movie times at Santikos Theatres,O O O O O B-object_type I-object_type O B-location_name I-location_name ,I'd like to see _object_type_ at _location_name_,SearchScreeningEvent
show movie times,O B-object_type I-object_type ,show _object_type_,SearchScreeningEvent
Show movie schedule and movies in the area,O B-object_type I-object_type O B-movie_type B-spatial_relation I-spatial_relation I-spatial_relation ,Show _object_type_ and _movie_type_ _spatial_relation_,SearchScreeningEvent
Are any films play at the Santikos Theatres,O O B-movie_type O O O B-location_name I-location_name ,Are any _movie_type_ play at the _location_name_,SearchScreeningEvent
find movie times,O B-object_type I-object_type ,find _object_type_,SearchScreeningEvent
Find movie schedules for Bow Tie Cinemas ,O B-object_type I-object_type O B-location_name I-location_name I-location_name ,Find _object_type_ for _location_name_ ,SearchScreeningEvent
Find the movie schedules for animated movies nearby at 09 44 am ,O O B-object_type I-object_type O B-movie_type I-movie_type B-spatial_relation O B-timerange I-timerange I-timerange ,Find the _object_type_ for _movie_type_ _spatial_relation_ at _timerange_ ,SearchScreeningEvent
what time is The World According to John Coltrane playing,O O O B-movie_name I-movie_name I-movie_name I-movie_name I-movie_name I-movie_name O ,what time is _movie_name_ playing,SearchScreeningEvent
What movie theatre is the closest that is playing Cheat You Fair  The Story of Maxwell Street right now,O B-object_location_type I-object_location_type O O B-spatial_relation O O O B-movie_name I-movie_name I-movie_name I-movie_name I-movie_name I-movie_name I-movie_name I-movie_name O B-timerange ,What _object_location_type_ is the _spatial_relation_ that is playing _movie_name_ right _timerange_,SearchScreeningEvent
show movie schedules for animated movies playing close by now,O B-object_type I-object_type O B-movie_type I-movie_type O B-spatial_relation I-spatial_relation B-timerange ,show _object_type_ for _movie_type_ playing _spatial_relation_ _timerange_,SearchScreeningEvent
Find films available at Cooper Foundation,O B-movie_type O O B-location_name I-location_name ,Find _movie_type_ available at _location_name_,SearchScreeningEvent
in 1 hour and 1 minute find a cinema nearest for films,B-timerange I-timerange I-timerange I-timerange I-timerange I-timerange O O B-object_location_type B-spatial_relation O B-movie_type ,_timerange_ find a _object_location_type_ _spatial_relation_ for _movie_type_,SearchScreeningEvent
I want a list of films that are going to be shown in the neighborhood ,O O O O O B-movie_type O O O O O O B-spatial_relation I-spatial_relation I-spatial_relation ,I want a list of _movie_type_ that are going to be shown _spatial_relation_ ,SearchScreeningEvent
What are the local movie times,O O O O B-object_type I-object_type ,What are the local _object_type_,SearchScreeningEvent
Which movies are playing at B&B Theatres at 2 pm ,O B-movie_type O O O B-location_name I-location_name I-location_name I-location_name O B-timerange I-timerange ,Which _movie_type_ are playing at _location_name_ at _timerange_ ,SearchScreeningEvent
find Manthra Mothiram at Century Theatres,O B-movie_name I-movie_name O B-location_name I-location_name ,find _movie_name_ at _location_name_,SearchScreeningEvent
what movie theatre is showing Titanic  The Legend Goes On,O B-object_location_type I-object_location_type O O B-movie_name I-movie_name I-movie_name I-movie_name I-movie_name ,what _object_location_type_ is showing _movie_name_,SearchScreeningEvent
I need current movie schedules ,O O O B-object_type I-object_type ,I need current _object_type_ ,SearchScreeningEvent
what animated movies are in the area,O B-movie_type I-movie_type O B-spatial_relation I-spatial_relation I-spatial_relation ,what _movie_type_ are _spatial_relation_,SearchScreeningEvent
Where and when can I see The Image Makers,O O O O O O B-movie_name I-movie_name I-movie_name ,Where and when can I see _movie_name_,SearchScreeningEvent
find a Cineplex Odeon Corporation showing movies,O O B-location_name I-location_name I-location_name O B-movie_type ,find a _location_name_ showing _movie_type_,SearchScreeningEvent
what films are showing around here,O B-movie_type O O B-spatial_relation I-spatial_relation ,what _movie_type_ are showing _spatial_relation_,SearchScreeningEvent
When is Twentynine Palms playing at Plitt Theatres ,O O B-movie_name I-movie_name O O B-location_name I-location_name ,When is _movie_name_ playing at _location_name_ ,SearchScreeningEvent
is The Sleeping Beauty playing at 8 A M   at Cobb Theatres,O B-movie_name I-movie_name I-movie_name O O B-timerange I-timerange I-timerange O B-location_name I-location_name ,is _movie_name_ playing at _timerange_  at _location_name_,SearchScreeningEvent
When is Dead Birds playing ,O O B-movie_name I-movie_name O ,When is _movie_name_ playing ,SearchScreeningEvent
What's the movie schedule for films in the neighbourhood,O O O B-object_type I-object_type O B-movie_type B-spatial_relation I-spatial_relation I-spatial_relation ,What's the _object_type_ for _movie_type_ _spatial_relation_,SearchScreeningEvent
Give me the schedule for Getting There  Sweet 16 and Licensed to Drive,O O O B-object_type O B-movie_name I-movie_name I-movie_name I-movie_name I-movie_name I-movie_name I-movie_name I-movie_name ,Give me the _object_type_ for _movie_name_,SearchScreeningEvent
what time is Twin Peaks  Fire Walk with Me showing,O O O B-movie_name I-movie_name I-movie_name I-movie_name I-movie_name I-movie_name O ,what time is _movie_name_ showing,SearchScreeningEvent
What are the movie schedules for movies around here ,O O O B-object_type I-object_type O B-movie_type B-spatial_relation I-spatial_relation ,What are the _object_type_ for _movie_type_ _spatial_relation_ ,SearchScreeningEvent
What time is Phil Ochs  There but for Fortune playing at the movie house,O O O B-movie_name I-movie_name I-movie_name I-movie_name I-movie_name I-movie_name O O O B-object_location_type I-object_location_type ,What time is _movie_name_ playing at the _object_location_type_,SearchScreeningEvent
I'd like to watch Wish You Were Dead,O O O O O B-movie_name I-movie_name I-movie_name I-movie_name ,I'd like to watch _movie_name_,SearchScreeningEvent
Can I watch The Sound of War in thirteen minutes at the nearest cinema,O O O B-movie_name I-movie_name I-movie_name I-movie_name B-timerange I-timerange I-timerange O O B-spatial_relation B-object_location_type ,Can I watch _movie_name_ _timerange_ at the _spatial_relation_ _object_location_type_,SearchScreeningEvent
What films are playing at Goodrich Quality Theaters,O B-movie_type O O O B-location_name I-location_name I-location_name ,What _movie_type_ are playing at _location_name_,SearchScreeningEvent
What are the movie times for movies in the area ,O O O B-object_type I-object_type O B-movie_type B-spatial_relation I-spatial_relation I-spatial_relation ,What are the _object_type_ for _movie_type_ _spatial_relation_ ,SearchScreeningEvent
what is the movie schedule of animated movies in the area ,O O O B-object_type I-object_type O B-movie_type I-movie_type B-spatial_relation I-spatial_relation I-spatial_relation ,what is the _object_type_ of _movie_type_ _spatial_relation_ ,SearchScreeningEvent
"What films and movie schedules are in the neighborhood
",O B-movie_type O B-object_type I-object_type O B-spatial_relation I-spatial_relation I-spatial_relation ,"What _movie_type_ and _object_type_ are _spatial_relation_
",SearchScreeningEvent
What is the closest movie theatre that is playing Moment to Moment ,O O O B-spatial_relation B-object_location_type I-object_location_type O O O B-movie_name I-movie_name I-movie_name ,What is the _spatial_relation_ _object_location_type_ that is playing _movie_name_ ,SearchScreeningEvent
Can I see the movie schedules nineteen minutes from now ,O O O O B-object_type I-object_type B-timerange I-timerange I-timerange I-timerange ,Can I see the _object_type_ _timerange_ ,SearchScreeningEvent
