utterance,labels,delexicalised,intent
Can you check if it's 4pm in District of Columbia,O O O O O O B-time O B-location I-location I-location ,Can you check if it's _time_ in _location_,snips-assistant:CheckTime_V2
In Garrett is it 3am now,O B-location O O B-time O ,In _location_ is it _time_ now,snips-assistant:CheckTime_V2
Is it 3am in Ohio United States ,O O B-time O B-location B-location I-location ,Is it _time_ in _location_ _location_ ,snips-assistant:CheckTime_V2
is it midnight in California,O O B-time O B-location ,is it _time_ in _location_,snips-assistant:CheckTime_V2
is it ten fifteen am in the united states,O O B-time I-time I-time O O B-location I-location ,is it _time_ in the _location_,snips-assistant:CheckTime_V2
is it 3am in Australia,O O B-time O B-location ,is it _time_ in _location_,snips-assistant:CheckTime_V2
can you tell me if it's 10am in London,O O O O O O O B-time O B-location ,can you tell me if it's _time_ in _location_,snips-assistant:CheckTime_V2
is it already noon in Paris,O O O B-time O B-location ,is it already _time_ in _location_,snips-assistant:CheckTime_V2
Is it 4pm in Los Angeles,O O B-time O B-location I-location ,Is it _time_ in _location_,snips-assistant:CheckTime_V2
can you tell me if it's accurate to think it is a quarter to nine in State of Florida,O O O O O O O O O O O O B-time I-time I-time I-time O B-location I-location I-location ,can you tell me if it's accurate to think it is _time_ in _location_,snips-assistant:CheckTime_V2
check for me it's midnight in paris,O O O O O B-time O B-location ,check for me it's _time_ in _location_,snips-assistant:CheckTime_V2
i need to be sure it's noon in rome,O O O O O O O B-time O B-location ,i need to be sure it's _time_ in _location_,snips-assistant:CheckTime_V2
tell me if it is seven fourty in the state of nebraska,O O O O O B-time I-time O O B-location I-location I-location ,tell me if it is _time_ in the _location_,snips-assistant:CheckTime_V2
check for me the time in denver is ten thirty,O O O O O O B-location O B-time I-time ,check for me the time in _location_ is _time_,snips-assistant:CheckTime_V2
please tell me if it's right to think the time in chicago is ten am,O O O O O O O O O O O O B-location O B-time I-time ,please tell me if it's right to think the time in _location_ is _time_,snips-assistant:CheckTime_V2
i need you to check it is ten to nine in mexico city,O O O O O O O B-time I-time I-time O B-location I-location ,i need you to check it is _time_ in _location_,snips-assistant:CheckTime_V2
please tell me if it is twelve to three in ireland,O O O O O O B-time I-time I-time O B-location ,please tell me if it is _time_ in _location_,snips-assistant:CheckTime_V2
I would like to be sure it is actually eleven o'clock in glasgow,O O O O O O O O O B-time I-time O B-location ,I would like to be sure it is actually _time_ in _location_,snips-assistant:CheckTime_V2
are we sure it is half past seven in the afternoon in london,O O O O O B-time I-time I-time I-time I-time I-time O B-location ,are we sure it is _time_ in _location_,snips-assistant:CheckTime_V2
confirm for me it is eight in the morning in madrid,O O O O O B-time I-time I-time I-time O B-location ,confirm for me it is _time_ in _location_,snips-assistant:CheckTime_V2
actual time in new york city is half past one right,O O O B-location I-location I-location O B-time I-time I-time O ,actual time in _location_ is _time_ right,snips-assistant:CheckTime_V2
can you confirm the current time in portugal is twelve thirty,O O O O O O O B-location O B-time I-time ,can you confirm the current time in _location_ is_time_,snips-assistant:CheckTime_V2
am I right to think it is noon in Uhrichsville,O O O O O O O B-time O B-location ,am I right to think it is _time_ in _location_,snips-assistant:CheckTime_V2
it's midnight in Newburyport right,O O B-time O B-location O ,it's _time_ in _location_ right,snips-assistant:CheckTime_V2
can you tell me if it is noon in france,O O O O O O O B-time O B-location ,can you tell me if it is _time_ in _location_,snips-assistant:CheckTime_V2
Would you say it's nine thirty in the morning in the State of Tennessee,O O O O O B-time I-time I-time I-time I-time O O B-location I-location I-location ,Would you say it's _time_ in the _location_,snips-assistant:CheckTime_V2
Would you say it's 10 pm in Palmer right now,O O O O O B-time I-time O B-location O O ,Would you say it's _time_ in _location_ right now,snips-assistant:CheckTime_V2
Would you say it's three thirty at Wake Forest in Russia,O O O O O B-time I-time O B-location I-location O B-location ,Would you say it's _time_ at _location_ in _location_,snips-assistant:CheckTime_V2
Would you say it's seven in the morning in the State of Delaware,O O O O O B-time I-time I-time I-time O O B-location I-location I-location ,Would you say it's _time_ in the _location_,snips-assistant:CheckTime_V2
Do you think it's 6 in the morning in the State of Kuwait,O O O O O B-time I-time I-time I-time O O B-location I-location I-location ,Do you think it's _time_ in the _location_,snips-assistant:CheckTime_V2
Is it 12 in Dickson City,O O B-time O B-location I-location ,Is it _time_ in _location_,snips-assistant:CheckTime_V2
Is Guyana in the State of Alaska currently at 8 in the morning,O B-location O O B-location I-location I-location O O B-time I-time I-time I-time ,Is _location_ in the _location_ currently at _time_,snips-assistant:CheckTime_V2
I think it's two in the morning in Copperas Cove is that correct,O O O O B-time I-time I-time I-time O B-location I-location O O O ,I think it's _time_ in _location_ is that correct,snips-assistant:CheckTime_V2
is it 4 in the morning in Grand Canyon State,O O B-time I-time I-time I-time O B-location I-location I-location ,is it _time_ in _location_,snips-assistant:CheckTime_V2
I'm wondering if it's 4pm in Republic of Italy,O O O O O O B-time O B-location I-location I-location ,I'm wondering if it's _time_ in _location_,snips-assistant:CheckTime_V2
Is it 12 o'clock in Cheraw in the Republic of South Africa like I think it is,O O B-time I-time O B-location O O B-location I-location I-location I-location O O O O O ,Is it _time_ in _location_ in the _location_ like I think it is,snips-assistant:CheckTime_V2
I think it is four in the afternoon in Kings Park West is it,O O O O B-time I-time I-time I-time O B-location I-location I-location O O ,I think it is _time_ in _location_ is it,snips-assistant:CheckTime_V2
Is it 4pm in Glassmanor in Republic of Cuba,O O B-time O B-location O B-location I-location I-location ,Is it _time_ in _location_ in _location_,snips-assistant:CheckTime_V2
I want to know if it's eleven pm in Ilion in the Socialist Republic of Montenegro,O O O O O O O B-time I-time O B-location O O B-location I-location I-location I-location ,I want to know if it's _time_ in _location_ in the _location_,snips-assistant:CheckTime_V2
Is it ten fifteen am in Milliken,O O B-time I-time I-time O B-location ,Is it _time_ in _location_,snips-assistant:CheckTime_V2
Is it really 12 in Rialto,O O O B-time O B-location ,Is it really _time_ in _location_,snips-assistant:CheckTime_V2
I think it's 10 pm in the State of Montana in the Republic of Kazakhstan am I right,O O O O B-time I-time O O B-location I-location I-location O O B-location I-location I-location O O O ,I think it's _time_ in the _location_ in the _location_ am I right,snips-assistant:CheckTime_V2
Is the time really 5 in the morning in Ogdensburg USA,O O O O B-time I-time I-time I-time O B-location B-location ,Is the time really _time_ in _location_ _location_,snips-assistant:CheckTime_V2
Tell me if it's actually a quarter to seven in the State of Wyoming in the Republic of China,O O O O O O B-time I-time I-time I-time O O B-location I-location I-location O O B-location I-location I-location ,Tell me if it's actually _time_ in the _location_ in the _location_,snips-assistant:CheckTime_V2
I was thinking that it's eleven in Mentor is that right,O O O O O O B-time O B-location O O O ,I was thinking that it's _time_ in _location_ is that right,snips-assistant:CheckTime_V2
Can you tell me if the time in Stoneham is 12,O O O O O O O O B-location O B-time ,Can you tell me if the time in _location_ is _time_,snips-assistant:CheckTime_V2
Is it 4pm in Spain,O O B-time O B-location ,Is it _time_ in _location_,snips-assistant:CheckTime_V2
Tell me is it 3am in the State of Idaho,O O O O B-time O O B-location I-location I-location ,Tell me is it _time_ in the _location_,snips-assistant:CheckTime_V2
Let me know if it's a quarter to seven in San José,O O O O O O B-time I-time I-time I-time O B-location I-location ,Let me know if it's _time_ in _location_,snips-assistant:CheckTime_V2
In Chanhassen is it four in the afternoon,O B-location O O B-time I-time I-time I-time ,In _location_ is it _time_,snips-assistant:CheckTime_V2
is it eleven fifty five pm in the State of Alaska,O O B-time I-time I-time I-time O O B-location I-location I-location ,is it _time_ in the _location_,snips-assistant:CheckTime_V2
Can you confirm the time is 4pm in Anthem,O O O O O O B-time O B-location ,Can you confirm the time is _time_ in _location_,snips-assistant:CheckTime_V2
three thirty in Affton right,B-time I-time O B-location O ,_time_ in _location_ right,snips-assistant:CheckTime_V2
The time in the Republic of Senegal is 3am,O O O O B-location I-location I-location O B-time ,The time in the _location_ is _time_,snips-assistant:CheckTime_V2
I need confirmation it's three thirty in the State of California,O O O O O B-time I-time O O B-location I-location I-location ,I need confirmation it's _time_ in the _location_,snips-assistant:CheckTime_V2
Is it two in the morning in Republic of Zambia,O O B-time I-time I-time I-time O B-location I-location I-location ,Is it _time_ in _location_,snips-assistant:CheckTime_V2
Check if it is 6 in the morning in Chubbuck,O O O O B-time I-time I-time I-time O B-location ,Check if it is _time_ in _location_,snips-assistant:CheckTime_V2
Is it noon in Downingtown,O O B-time O B-location ,Is it _time_ in _location_,snips-assistant:CheckTime_V2
Is the time 12 in Portugal,O O O B-time O B-location ,Is the time _time_ in _location_,snips-assistant:CheckTime_V2
Tell me if it is eleven pm in Bogotá,O O O O O B-time I-time O B-location ,Tell me if it is _time_ in _location_,snips-assistant:CheckTime_V2
is it midnight in Libya,O O B-time O B-location ,is it _time_ in _location_,snips-assistant:CheckTime_V2
The time is 3am in East Pensacola Heights,O O O B-time O B-location I-location I-location ,The time is _time_ in _location_,snips-assistant:CheckTime_V2
Am I right to think it's 9 pm in Nauru,O O O O O O O B-time I-time O B-location ,Am I right to think it's _time_ in _location_,snips-assistant:CheckTime_V2
12 in Suitland right,B-time O B-location O ,_time_ in _location_ right,snips-assistant:CheckTime_V2
If I am correct it should be ten past eight in the morning in Sandston St Lucia,O O O O O O O B-time I-time I-time I-time I-time I-time O B-location B-location I-location ,If I am correct it should be _time_ in _location_ _location_,snips-assistant:CheckTime_V2
Is it three thirty in Prairie Village Swaziland,O O B-time I-time O B-location I-location B-location ,Is it _time_ in _location_ _location_,snips-assistant:CheckTime_V2
Is the time 9 pm in South Milwaukee,O O O B-time I-time O B-location I-location ,Is the time _time_ in _location_,snips-assistant:CheckTime_V2
Am I correct that it is two in the morning in Cologne,O O O O O O B-time I-time I-time I-time O B-location ,Am I correct that it is _time_ in _location_,snips-assistant:CheckTime_V2
In Barberton is it a quarter to seven,O B-location O O B-time I-time I-time I-time ,In _location_ is it _time_,snips-assistant:CheckTime_V2
Do you know if it's 4pm in Kirkuk,O O O O O O B-time O B-location ,Do you know if it's _time_ in _location_,snips-assistant:CheckTime_V2
Is it twenty past eleven in the UK,O O B-time I-time I-time O O B-location ,Is it _time_ in the _location_,snips-assistant:CheckTime_V2
Is the time ten past eight in the morning in Bladensburg,O O O B-time I-time I-time I-time I-time I-time O B-location ,Is the time _time_ in _location_,snips-assistant:CheckTime_V2
is it midnight in State of Minnesota,O O B-time O B-location I-location I-location ,is it _time_ in _location_,snips-assistant:CheckTime_V2
is it midnight in the State of Illinois,O O B-time O O B-location I-location I-location ,is it _time_ in the _location_,snips-assistant:CheckTime_V2
Is time 4pm in Oklahoma City,O O B-time O B-location I-location ,Is time _time_ in _location_,snips-assistant:CheckTime_V2
Is it 3am in Center Moriches,O O B-time O B-location I-location ,Is it _time_ in _location_,snips-assistant:CheckTime_V2
Is it a quarter to seven in Maine,O O B-time I-time I-time I-time O B-location ,Is it _time_ in _location_,snips-assistant:CheckTime_V2
Is it four in the afternoon in Ulaan Baatar,O O B-time I-time I-time I-time O B-location I-location ,Is it _time_ in _location_,snips-assistant:CheckTime_V2
Would you say it's midnight in Tinton Falls,O O O O O B-time O B-location I-location ,Would you say it's _time_ in _location_,snips-assistant:CheckTime_V2
Would you say it's noon in Suriname,O O O O O B-time O B-location ,Would you say it's _time_ in _location_,snips-assistant:CheckTime_V2
