utterance,labels,delexicalised,intent
I want to listen to don't speak,O O O O O B-song_name I-song_name I-song_name ,I want to listen to _song_name_,snips-assistant:PlayMusic
start the song new york,O O O B-song_name I-song_name ,start the song _song_name_,snips-assistant:PlayMusic
put on hit the road jack,O O B-song_name I-song_name I-song_name I-song_name ,put on _song_name_,snips-assistant:PlayMusic
can you play i got a woman,O O O B-song_name I-song_name I-song_name I-song_name ,can you play _song_name_,snips-assistant:PlayMusic
put on the song from america,O O O O B-song_name I-song_name ,put on the song _song_name_,snips-assistant:PlayMusic
start rolex sweep,O B-song_name I-song_name ,start _song_name_,snips-assistant:PlayMusic
I wanna play baby one more time,O O O O B-song_name I-song_name I-song_name I-song_name ,I wanna play _song_name_,snips-assistant:PlayMusic
please play love now,O O B-song_name O ,please play _song_name_ now,snips-assistant:PlayMusic
play the song yellow submarine,O O O B-song_name I-song_name ,play the song _song_name_,snips-assistant:PlayMusic
I feel like hearing lose yourself,O O O O B-song_name I-song_name ,I feel like hearing _song_name_,snips-assistant:PlayMusic
could you play the song what ifs,O O O O O B-song_name I-song_name ,could you play the song _song_name_,snips-assistant:PlayMusic
Please play bust down,O O B-song_name I-song_name ,Please play _song_name_,snips-assistant:PlayMusic
Play the song something just like this,O O O B-song_name I-song_name I-song_name I-song_name ,Play the song _song_name_,snips-assistant:PlayMusic
Play me love scars,O O B-song_name I-song_name ,Play me _song_name_,snips-assistant:PlayMusic
Play look at me,O B-song_name I-song_name I-song_name ,Play _song_name_,snips-assistant:PlayMusic
Listen to xo tour life,O O B-song_name I-song_name I-song_name ,Listen to _song_name_,snips-assistant:PlayMusic
I would like to listen to jocelyn flores,O O O O O O B-song_name I-song_name ,I would like to listen to _song_name_,snips-assistant:PlayMusic
Can I listen to the song called silence,O O O O O O O B-song_name ,Can I listen to the song called _song_name_,snips-assistant:PlayMusic
I want to hear patty cake,O O O O B-song_name I-song_name ,I want to hear _song_name_,snips-assistant:PlayMusic
Play it ain't me please,O B-song_name I-song_name I-song_name I-song_name O ,Play _song_name_ please,snips-assistant:PlayMusic
Please play patty cake,O O B-song_name I-song_name ,Please play _song_name_,snips-assistant:PlayMusic
I want to listen to the song goosebumps,O O O O O O O B-song_name ,I want to listen to the song _song_name_,snips-assistant:PlayMusic
Play the song undefeated,O O O B-song_name ,Play the song _song_name_,snips-assistant:PlayMusic
Can you play feel it still,O O O B-song_name I-song_name I-song_name ,Can you play _song_name_,snips-assistant:PlayMusic
Do you have the song sky walker,O O O O O B-song_name I-song_name ,Do you have the song _song_name_,snips-assistant:PlayMusic
Can you play the song curve,O O O O O B-song_name ,Can you play the song _song_name_,snips-assistant:PlayMusic
I'd like to hear attention,O O O O O B-song_name ,I'd like to hear _song_name_,snips-assistant:PlayMusic
I want to listen to now or never,O O O O O B-song_name I-song_name I-song_name ,I want to listen to _song_name_,snips-assistant:PlayMusic
Play neighbors right now please,O B-song_name O O O ,Play _song_name_ right now please,snips-assistant:PlayMusic
Please play something just like this,O O B-song_name I-song_name I-song_name I-song_name ,Please play _song_name_,snips-assistant:PlayMusic
Play the song bank account,O O O B-song_name I-song_name ,Play the song _song_name_,snips-assistant:PlayMusic
change to love galore,O O B-song_name I-song_name ,change to _song_name_,snips-assistant:PlayMusic
I'd like to hear new rules,O O O O O B-song_name I-song_name ,I'd like to hear _song_name_,snips-assistant:PlayMusic
Put on the song money make ya handsome,O O O O B-song_name I-song_name I-song_name I-song_name ,Put on the song _song_name_,snips-assistant:PlayMusic
Turn on do re mi,O O B-song_name I-song_name I-song_name ,Turn on _song_name_,snips-assistant:PlayMusic
I want to hear betrayed,O O O O B-song_name ,I want to hear _song_name_,snips-assistant:PlayMusic
I like to hear the song no option,O O O O O O B-song_name I-song_name ,I like to hear the song _song_name_,snips-assistant:PlayMusic
Can you play shape of you,O O O B-song_name I-song_name I-song_name ,Can you play _song_name_,snips-assistant:PlayMusic
Can I please hear no problem,O O O O B-song_name I-song_name ,Can I please hear _song_name_,snips-assistant:PlayMusic
I need to hear no problem,O O O O B-song_name I-song_name ,I need to hear _song_name_,snips-assistant:PlayMusic
Please play woke up like this,O O B-song_name I-song_name I-song_name I-song_name ,Please play _song_name_,snips-assistant:PlayMusic
Play do re mi,O B-song_name I-song_name I-song_name ,Play _song_name_,snips-assistant:PlayMusic
Please play flex like ouu,O O B-song_name I-song_name I-song_name ,Please play _song_name_,snips-assistant:PlayMusic
I want to hear dna,O O O O B-song_name ,I want to hear _song_name_,snips-assistant:PlayMusic
Play the song silence,O O O B-song_name ,Play the song _song_name_,snips-assistant:PlayMusic
Let's hear the song crew,O O O O O B-song_name ,Let's hear the song _song_name_,snips-assistant:PlayMusic
Can you please play molly,O O O O B-song_name ,Can you please play _song_name_,snips-assistant:PlayMusic
Please play tone it down,O O B-song_name I-song_name I-song_name ,Please play _song_name_,snips-assistant:PlayMusic
I'd like to hear it's a vibe,O O O O O B-song_name I-song_name I-song_name I-song_name ,I'd like to hear _song_name_,snips-assistant:PlayMusic
Can we please play pick up the phone,O O O O B-song_name I-song_name I-song_name I-song_name ,Can we please play _song_name_,snips-assistant:PlayMusic
Play the song what lovers do,O O O B-song_name I-song_name I-song_name ,Play the song _song_name_,snips-assistant:PlayMusic
Put on what they want,O O B-song_name I-song_name I-song_name ,Put on _song_name_,snips-assistant:PlayMusic
Play the song audi,O O O B-song_name ,Play the song _song_name_,snips-assistant:PlayMusic
Turn on humble,O O B-song_name ,Turn on _song_name_,snips-assistant:PlayMusic
I want to listen to humble,O O O O O B-song_name ,I want to listen to _song_name_,snips-assistant:PlayMusic
Play undefeated,O B-song_name ,Play _song_name_,snips-assistant:PlayMusic
Can you play losin control,O O O B-song_name I-song_name ,Can you play _song_name_,snips-assistant:PlayMusic
I'd like to listen to the song real thing,O O O O O O O O B-song_name I-song_name ,I'd like to listen to the song _song_name_,snips-assistant:PlayMusic
I want to hear too much to ask,O O O O B-song_name I-song_name I-song_name I-song_name ,I want to hear _song_name_,snips-assistant:PlayMusic
Set the last of the real ones to play,O B-song_name I-song_name I-song_name I-song_name I-song_name I-song_name O O ,Set _song_name_ to play,snips-assistant:PlayMusic
Play the song bank account,O O O B-song_name I-song_name ,Play the song _song_name_,snips-assistant:PlayMusic
Can you play boss,O O O B-song_name ,Can you play _song_name_,snips-assistant:PlayMusic
I'd like to listen to rubbin off the paint,O O O O O O B-song_name I-song_name I-song_name I-song_name ,I'd like to listen to _song_name_,snips-assistant:PlayMusic
Set the song ready for it to play,O O O B-song_name I-song_name I-song_name O O ,Set the song _song_name_ to play,snips-assistant:PlayMusic
Please play the song neighbors,O O O O B-song_name ,Please play the song _song_name_,snips-assistant:PlayMusic
Play too good at goodbyes please,O B-song_name I-song_name I-song_name I-song_name O ,Play _song_name_ please,snips-assistant:PlayMusic
Play horses,O B-song_name ,Play _song_name_,snips-assistant:PlayMusic
I'd love to listen to believer,O O O O O O B-song_name ,I'd love to listen to _song_name_,snips-assistant:PlayMusic
Let's play the song bad at love,O O O O O B-song_name I-song_name I-song_name ,Let's play the song _song_name_,snips-assistant:PlayMusic
Would you play humble,O O O B-song_name ,Would you play _song_name_,snips-assistant:PlayMusic
Please set back to you to play,O O B-song_name I-song_name I-song_name O O ,Please set _song_name_ to play,snips-assistant:PlayMusic
Please play the song both,O O O O B-song_name ,Please play the song _song_name_,snips-assistant:PlayMusic
Can I hear the song dusk till dawn,O O O O O B-song_name I-song_name I-song_name ,Can I hear the song _song_name_,snips-assistant:PlayMusic
Set the weekend to play right now,O B-song_name I-song_name O O O O ,Set _song_name_ to play right now,snips-assistant:PlayMusic
I want to listen to what ifs,O O O O O B-song_name I-song_name ,I want to listen to _song_name_,snips-assistant:PlayMusic
Let's hear sorry not sorry,O O O B-song_name I-song_name I-song_name ,Let's hear _song_name_,snips-assistant:PlayMusic
Can I hear the song stay,O O O O O B-song_name ,Can I hear the song _song_name_,snips-assistant:PlayMusic
I'd like you to play a different way,O O O O O O B-song_name I-song_name I-song_name ,I'd like you to play _song_name_,snips-assistant:PlayMusic
I want to hear beast mode,O O O O B-song_name I-song_name ,I want to hear _song_name_,snips-assistant:PlayMusic
Please play high end,O O B-song_name I-song_name ,Please play _song_name_,snips-assistant:PlayMusic
So do you think you might be able to play i just can't,O O O O O O O O O O B-song_name I-song_name I-song_name I-song_name ,So do you think you might be able to play _song_name_,snips-assistant:PlayMusic
I really want to listen to despacito,O O O O O O B-song_name ,I really want to listen to _song_name_,snips-assistant:PlayMusic
Could you play no problem,O O O B-song_name I-song_name ,Could you play _song_name_,snips-assistant:PlayMusic
Go ahead and put on the track betrayed,O O O O O O O B-song_name ,Go ahead and put on the track _song_name_,snips-assistant:PlayMusic
Play the song patty cake,O O O B-song_name I-song_name ,Play the song _song_name_,snips-assistant:PlayMusic
Let's listen to the song deserve,O O O O O O B-song_name ,Let's listen to the song _song_name_,snips-assistant:PlayMusic
I want to listen to the song boss,O O O O O O O B-song_name ,I want to listen to the song _song_name_,snips-assistant:PlayMusic
Can we please play the song perplexing pegasus,O O O O O O B-song_name I-song_name ,Can we please play the song _song_name_,snips-assistant:PlayMusic
I need to hear the song sorry not sorry,O O O O O O B-song_name I-song_name I-song_name ,I need to hear the song _song_name_,snips-assistant:PlayMusic
I want to hear patty cake,O O O O B-song_name I-song_name ,I want to hear _song_name_,snips-assistant:PlayMusic
I require you to play the song deserve,O O O O O O O B-song_name ,I require you to play the song _song_name_,snips-assistant:PlayMusic
Play the song titled boss,O O O O B-song_name ,Play the song titled _song_name_,snips-assistant:PlayMusic
Put the song perplexing pegasus on,O O O B-song_name I-song_name O ,Put the song _song_name_ on,snips-assistant:PlayMusic
Play sorry not sorry,O B-song_name I-song_name I-song_name ,Play _song_name_,snips-assistant:PlayMusic
I'd like to hear the song perfect,O O O O O O O B-song_name ,I'd like to hear the song _song_name_,snips-assistant:PlayMusic
Can you please play me the song caroline,O O O O O O O B-song_name ,Can you please play me the song _song_name_,snips-assistant:PlayMusic
I need to hear the song saved,O O O O O O B-song_name ,I need to hear the song _song_name_,snips-assistant:PlayMusic
Let's listen to work in progress,O O O O B-song_name I-song_name I-song_name ,Let's listen to _song_name_,snips-assistant:PlayMusic
Can we please play how long,O O O O B-song_name I-song_name ,Can we please play _song_name_,snips-assistant:PlayMusic
I would like to hear magnolia,O O O O O B-song_name ,I would like to hear _song_name_,snips-assistant:PlayMusic
Put on the song called everybody,O O O O O B-song_name ,Put on the song called _song_name_,snips-assistant:PlayMusic
Have the wireless speakers play the song both,O O O O O O O B-song_name ,Have the wireless speakers play the song _song_name_,snips-assistant:PlayMusic
Play the song easy love over the speakers,O O O B-song_name I-song_name O O O ,Play the song _song_name_ over the speakers,snips-assistant:PlayMusic
I want to hear the song molly,O O O O O O B-song_name ,I want to hear the song _song_name_,snips-assistant:PlayMusic
Can you play the last of the real ones,O O O B-song_name I-song_name I-song_name I-song_name I-song_name I-song_name ,Can you play _song_name_,snips-assistant:PlayMusic
I'd like to hear the song horses,O O O O O O O B-song_name ,I'd like to hear the song _song_name_,snips-assistant:PlayMusic
I want to listen to slow hands,O O O O O B-song_name I-song_name ,I want to listen to _song_name_,snips-assistant:PlayMusic
