utterance,labels,delexicalised,intent
what's the closest movie house showing Night in May,O O O B-spatial_relation B-object_location_type I-object_location_type O B-movie_name I-movie_name I-movie_name ,what's the _spatial_relation_ _object_location_type_ showing _movie_name_,SearchScreeningEvent
Please find me the nearest cinema playing Foreign Intrigue ,O O O O B-spatial_relation B-object_location_type O B-movie_name I-movie_name ,Please find me the _spatial_relation_ _object_location_type_ playing _movie_name_ ,SearchScreeningEvent
Where and when is This Is England playing,O O O O B-movie_name I-movie_name I-movie_name O ,Where and when is _movie_name_ playing,SearchScreeningEvent
what time is The Rocketeer showing,O O O B-movie_name I-movie_name O ,what time is _movie_name_ showing,SearchScreeningEvent
what's the closest movie theatre that is playing films,O O O B-spatial_relation B-object_location_type I-object_location_type O O O B-movie_type ,what's the _spatial_relation_ _object_location_type_ that is playing _movie_type_,SearchScreeningEvent
find movies that are nearby,O B-movie_type O O B-spatial_relation ,find _movie_type_ that are _spatial_relation_,SearchScreeningEvent
What movie theatre is playing Shed No Tears,O B-object_location_type I-object_location_type O O B-movie_name I-movie_name I-movie_name ,What _object_location_type_ is playing _movie_name_,SearchScreeningEvent
Find the movie schedule for ArcLight Hollywood ,O O B-object_type I-object_type O B-location_name I-location_name ,Find the _object_type_ for _location_name_ ,SearchScreeningEvent
Can I get the newest listings for movies at Harkins Theatres,O O O O O O O B-movie_type O B-location_name I-location_name ,Can I get the newest listings for _movie_type_ at _location_name_,SearchScreeningEvent
Find the movie schedule ,O O B-object_type I-object_type ,Find the _object_type_ ,SearchScreeningEvent
What time is Pussyfoot playing at Pacific Theatres ,O O O B-movie_name O O B-location_name I-location_name ,What time is _movie_name_ playing at _location_name_ ,SearchScreeningEvent
Find the movie schedule for Cooper Foundation ,O O B-object_type I-object_type O B-location_name I-location_name ,Find the _object_type_ for _location_name_ ,SearchScreeningEvent
Tell me when Howling II  Your Sister Is a Werewolf is playing ,O O O B-movie_name I-movie_name I-movie_name I-movie_name I-movie_name I-movie_name I-movie_name O O ,Tell me when _movie_name_ is playing ,SearchScreeningEvent
What time is Southern Theatres showing Ukraine Is Not a Brothel ,O O O B-location_name I-location_name O B-movie_name I-movie_name I-movie_name I-movie_name I-movie_name ,What time is _location_name_ showing _movie_name_ ,SearchScreeningEvent
show the schedule of movie times,O O B-object_type O B-object_type I-object_type ,show the _object_type_ of _object_type_,SearchScreeningEvent
find Worldly Goods starting now at a movie house,O B-movie_name I-movie_name O B-timerange O O B-object_location_type I-object_location_type ,find _movie_name_ starting _timerange_ at a _object_location_type_,SearchScreeningEvent
What is Dear Old Girl Cooper Foundation,O O B-movie_name I-movie_name I-movie_name B-location_name I-location_name ,What is _movie_name_ _location_name_,SearchScreeningEvent
Which animated movies are playing today at KB Theatres ,O B-movie_type I-movie_type O O O O B-location_name I-location_name ,Which _movie_type_ are playing today at _location_name_ ,SearchScreeningEvent
What time are films showing in the neighborhood,O O O B-movie_type O B-spatial_relation I-spatial_relation I-spatial_relation ,What time are _movie_type_ showing _spatial_relation_,SearchScreeningEvent
What are some movies playing in the neighbourhood ,O O O B-movie_type O B-spatial_relation I-spatial_relation I-spatial_relation ,What are some _movie_type_ playing _spatial_relation_ ,SearchScreeningEvent
List movie times at General Cinema Corporation,O B-object_type I-object_type O B-location_name I-location_name I-location_name ,List _object_type_ at _location_name_,SearchScreeningEvent
Can you bring up the movie schedule for ArcLight Hollywood ,O O O O O B-object_type I-object_type O B-location_name I-location_name ,Can you bring up the _object_type_ for _location_name_ ,SearchScreeningEvent
Is Live from Sturgis 2006 playing at four o'clock at the nearest cinema ,O B-movie_name I-movie_name I-movie_name I-movie_name O O B-timerange I-timerange O O B-spatial_relation B-object_location_type ,Is _movie_name_ playing at _timerange_ at the _spatial_relation_ _object_location_type_ ,SearchScreeningEvent
what movie theatre closest to me is playing animated movies and when,O B-object_location_type I-object_location_type B-spatial_relation O O O O B-movie_type I-movie_type O O ,what _object_location_type_ _spatial_relation_ to me is playing _movie_type_ and when,SearchScreeningEvent
what animated movies are at Cobb Theatres,O B-movie_type I-movie_type O O B-location_name I-location_name ,what _movie_type_ are at _location_name_,SearchScreeningEvent
find movie times,O B-object_type I-object_type ,find _object_type_,SearchScreeningEvent
Find the schedule for Idols of Clay at a movie house ,O O B-object_type O B-movie_name I-movie_name I-movie_name O O B-object_location_type I-object_location_type ,Find the _object_type_ for _movie_name_ at a _object_location_type_ ,SearchScreeningEvent
What are the movie schedules,O O O B-object_type I-object_type ,What are the _object_type_,SearchScreeningEvent
show movie schedules,O B-object_type I-object_type ,show _object_type_,SearchScreeningEvent
Is Rio Belongs to Us playing at the movie house closest to me,O B-movie_name I-movie_name I-movie_name I-movie_name O O O B-object_location_type I-object_location_type B-spatial_relation O O ,Is _movie_name_ playing at the _object_location_type_ _spatial_relation_ to me,SearchScreeningEvent
give me the movie times for Fox Theatres,O O O B-object_type I-object_type O B-location_name I-location_name ,give me the _object_type_ for _location_name_,SearchScreeningEvent
When can I watch Prince Daewon at movie house ,O O O O B-movie_name I-movie_name O B-object_location_type I-object_location_type ,When can I watch _movie_name_ at _object_location_type_ ,SearchScreeningEvent
find the nearest animated movies at a movie theatre,O O B-spatial_relation B-movie_type I-movie_type O O B-object_location_type I-object_location_type ,find the _spatial_relation_ _movie_type_ at a _object_location_type_,SearchScreeningEvent
When is Sea of Fear being shown at the closest movie theatre ,O O B-movie_name I-movie_name I-movie_name O O O O B-spatial_relation B-object_location_type I-object_location_type ,When is _movie_name_ being shown at the _spatial_relation_ _object_location_type_ ,SearchScreeningEvent
What films are there playing at Cobb Theatres ,O B-movie_type O O O O B-location_name I-location_name ,What _movie_type_ are there playing at _location_name_ ,SearchScreeningEvent
find Kebab Connection,O B-movie_name I-movie_name ,find _movie_name_,SearchScreeningEvent
I need a list of Mann Theatres films that are playing,O O O O O B-location_name I-location_name B-movie_type O O O ,I need a list of _location_name_ _movie_type_ that are playing,SearchScreeningEvent
find the nearest movie house showing Dangers of the Canadian Mounted,O O B-spatial_relation B-object_location_type I-object_location_type O B-movie_name I-movie_name I-movie_name I-movie_name I-movie_name ,find the _spatial_relation_ _object_location_type_ showing _movie_name_,SearchScreeningEvent
Does AMC Theatres have movie schedules out ,O B-location_name I-location_name O B-object_type I-object_type O ,Does _location_name_ have _object_type_ out ,SearchScreeningEvent
What are the movie times for animated movies nearby ,O O O B-object_type I-object_type O B-movie_type I-movie_type B-spatial_relation ,What are the _object_type_ for _movie_type_ _spatial_relation_ ,SearchScreeningEvent
What film is playing nearby,O B-movie_type O O B-spatial_relation ,What _movie_type_ is playing _spatial_relation_,SearchScreeningEvent
what movie house is showing Sherlock Holmes and the Secret Weapon,O B-object_location_type I-object_location_type O O B-movie_name I-movie_name I-movie_name I-movie_name I-movie_name I-movie_name ,what _object_location_type_ is showing _movie_name_,SearchScreeningEvent
What is the movie schedule looking like,O O O B-object_type I-object_type O O ,What is the _object_type_ looking like,SearchScreeningEvent
What is the movie schedules for movies in the neighbourhood,O O O B-object_type I-object_type O B-movie_type B-spatial_relation I-spatial_relation I-spatial_relation ,What is the _object_type_ for _movie_type_ _spatial_relation_,SearchScreeningEvent
Is And the Ship Sails On playing at Douglas Theatre Company 1 minute from now ,O B-movie_name I-movie_name I-movie_name I-movie_name I-movie_name O O B-location_name I-location_name I-location_name B-timerange I-timerange I-timerange I-timerange ,Is _movie_name_ playing at _location_name_ _timerange_ ,SearchScreeningEvent
I'd like to see movie times please ,O O O O O B-object_type I-object_type O ,I'd like to see _object_type_ please ,SearchScreeningEvent
What is the closest movie theatre showing In Pursuit of Honor ,O O O B-spatial_relation B-object_location_type I-object_location_type O B-movie_name I-movie_name I-movie_name I-movie_name ,What is the _spatial_relation_ _object_location_type_ showing _movie_name_ ,SearchScreeningEvent
What are the movie times of films in the neighbourhood,O O O B-object_type I-object_type O B-movie_type B-spatial_relation I-spatial_relation I-spatial_relation ,What are the _object_type_ of _movie_type_ _spatial_relation_,SearchScreeningEvent
"Is The Belles of St  Clements playing at Star Theatres in 8 minutes 
",O B-movie_name I-movie_name I-movie_name I-movie_name I-movie_name O O B-location_name I-location_name B-timerange I-timerange I-timerange ,"Is _movie_name_ playing at _location_name_ _timerange_ 
",SearchScreeningEvent
Please provide me with movie schedules ,O O O O B-object_type I-object_type ,Please provide me with _object_type_ ,SearchScreeningEvent
find a movie house closest with animated movies,O O B-object_location_type I-object_location_type B-spatial_relation O B-movie_type I-movie_type ,find a _object_location_type_ _spatial_relation_ with _movie_type_,SearchScreeningEvent
I'd like to watch films at the closest movie theatre ,O O O O O B-movie_type O O B-spatial_relation B-object_location_type I-object_location_type ,I'd like to watch _movie_type_ at the _spatial_relation_ _object_location_type_ ,SearchScreeningEvent
Check the movie schedule for Wanda Group,O O B-object_type I-object_type O B-location_name I-location_name ,Check the _object_type_ for _location_name_,SearchScreeningEvent
find Italy Has Awakened at a Goodrich Quality Theaters,O B-movie_name I-movie_name I-movie_name O O B-location_name I-location_name I-location_name ,find _movie_name_ at a _location_name_,SearchScreeningEvent
What is the movie schedules at Consolidated Theatres,O O O B-object_type I-object_type O B-location_name I-location_name ,What is the _object_type_ at _location_name_,SearchScreeningEvent
Whaere is Bloody Bloody Bible Camp playing in the cinema,O O B-movie_name I-movie_name I-movie_name I-movie_name O O O B-object_location_type ,Whaere is _movie_name_ playing in the _object_location_type_,SearchScreeningEvent
