utterance,labels,delexicalised,intent
Please get seating at Bouchon in Tonga for jimmie and chasity howard,0 0 0 0 B-restaurant_name 0 B-country 0 B-party_size_description I-party_size_description I-party_size_description I-party_size_description ,Please get seating at [restaurant_name] in [country] for [party_size_description],BookRestaurant
Book a restaurant in Michigan for 4 people.,0 0 B-restaurant_type 0 B-state 0 B-party_size_number 0 ,Book a [restaurant_type] in [state] for [party_size_number] people.,BookRestaurant
I need a reservation for next week with a party of six,0 0 0 0 0 B-timeRange I-timeRange 0 0 0 0 B-party_size_number ,I need a reservation for [timeRange] with a party of [party_size_number],BookRestaurant
please book a restaurant with parking facility at taverna,0 0 0 B-restaurant_type 0 B-facility 0 0 B-restaurant_type ,please book a [restaurant_type] with [facility] facility at [restaurant_type],BookRestaurant
call for a table of 3 at the Tavern on the Green in South Farmingdale,0 0 0 0 0 B-party_size_number 0 0 B-restaurant_name I-restaurant_name I-restaurant_name I-restaurant_name 0 B-city I-city ,call for a table of [party_size_number] at the [restaurant_name] in [city],BookRestaurant
"Book a restaurant for monique stewart, arlene and jami.",0 0 B-restaurant_type 0 B-party_size_description I-party_size_description I-party_size_description I-party_size_description I-party_size_description 0 ,Book a [restaurant_type] for [party_size_description].,BookRestaurant
Book reservations to a cafeteria in Brockway Colorado that serves thai food for six people,0 0 0 0 B-restaurant_type 0 B-city B-state 0 0 B-cuisine 0 0 B-party_size_number 0 ,Book reservations to a [restaurant_type] in [city] [state] that serves [cuisine] food for [party_size_number] people,BookRestaurant
book a table for 7 at a churrascaria that is highly rated,0 0 0 0 B-party_size_number 0 0 B-restaurant_type 0 0 B-sort I-sort ,book a table for [party_size_number] at a [restaurant_type] that is [sort],BookRestaurant
Take me to the top-rated taverna in Sealy for trattoria next week for 5,0 0 0 0 B-sort B-restaurant_type 0 B-city 0 B-cuisine B-timeRange I-timeRange 0 B-party_size_number ,Take me to the [sort] [restaurant_type] in [city] for [cuisine] [timeRange] for [party_size_number],BookRestaurant
"I need a reservation for me, edna and alyson at the steakhouse called smoking room",0 0 0 0 0 B-party_size_description I-party_size_description I-party_size_description I-party_size_description 0 0 B-restaurant_type 0 B-facility I-facility ,I need a reservation for [party_size_description] at the [restaurant_type] called [facility],BookRestaurant
susanne and carey phillips want to go to a brasserie not far from Pricedale that serves southern brazilian,B-party_size_description I-party_size_description I-party_size_description I-party_size_description 0 0 0 0 0 B-restaurant_type B-spatial_relation I-spatial_relation 0 B-city 0 0 B-cuisine I-cuisine ,[party_size_description] want to go to a [restaurant_type] [spatial_relation] from [city] that serves [cuisine],BookRestaurant
I want a table for my grandson and I somewhere in Arkansas,0 0 0 0 0 B-party_size_description I-party_size_description I-party_size_description I-party_size_description 0 0 B-state ,I want a table for [party_size_description] somewhere in [state],BookRestaurant
I want a table for 3 at a restaurant,0 0 0 0 0 B-party_size_number 0 0 B-restaurant_type ,I want a table for [party_size_number] at a [restaurant_type],BookRestaurant
book near Montana restaurant serving sri lankan food for 6 that is highly rated on tues.,0 B-spatial_relation B-state B-restaurant_type 0 B-cuisine I-cuisine 0 0 B-party_size_number 0 0 B-sort I-sort 0 B-timeRange ,book [spatial_relation] [state] [restaurant_type] serving [cuisine] food for [party_size_number] that is [sort] on [timeRange],BookRestaurant
I need a reservation for the Oasis Drive-In for a party of four,0 0 0 0 0 0 B-restaurant_name I-restaurant_name 0 0 0 0 B-party_size_number ,I need a reservation for the [restaurant_name] for a party of [party_size_number],BookRestaurant
I need a diner,0 0 0 B-restaurant_type ,I need a [restaurant_type],BookRestaurant
book a restaurant for four in Trinidad and Tobago,0 0 B-restaurant_type 0 B-party_size_number 0 B-country I-country I-country ,book a [restaurant_type] for [party_size_number] in [country],BookRestaurant
I would like to book a puglia food court in KY,0 0 0 0 0 0 B-cuisine B-restaurant_type I-restaurant_type 0 B-state ,I would like to book a [cuisine] [restaurant_type] in [state],BookRestaurant
"Lets take me, cherry and tracie to a Noyack bar",0 0 B-party_size_description I-party_size_description I-party_size_description I-party_size_description 0 0 B-city B-restaurant_type ,Lets take [party_size_description] to a [city] [restaurant_type],BookRestaurant
Book a reservation for a top-rated lebanese fast food place,0 0 0 0 0 B-sort B-cuisine B-restaurant_type I-restaurant_type 0 ,Book a reservation for a [sort] [cuisine] [restaurant_type] place,BookRestaurant
book a osteria with smoking room in Creola,0 0 B-restaurant_type 0 B-facility I-facility 0 B-city ,book a [restaurant_type] with [facility] in [city],BookRestaurant
I need a table for four at a restaurant in AL,0 0 0 0 0 B-party_size_number 0 0 B-restaurant_type 0 B-state ,I need a table for [party_size_number] at a [restaurant_type] in [state],BookRestaurant
I need to book a restaurant for seven people at elevenses Seafood restaurant,0 0 0 0 0 B-restaurant_type 0 B-party_size_number 0 0 B-timeRange B-restaurant_name I-restaurant_name ,I need to book a [restaurant_type] for [party_size_number] people at [timeRange] [restaurant_name],BookRestaurant
I'd like to book a table at Black Horse Tavern in Georgia at 4 am,0 0 0 0 0 0 0 B-restaurant_name I-restaurant_name I-restaurant_name 0 B-state 0 B-timeRange I-timeRange ,I'd like to book a table at [restaurant_name] in [state] at [timeRange],BookRestaurant
book Tartine in Mississippi for 5,0 B-restaurant_name 0 B-state 0 B-party_size_number ,book [restaurant_name] in [state] for [party_size_number],BookRestaurant
I'd like to eat at the best restaurant ,0 0 0 0 0 0 B-sort B-restaurant_type ,I'd like to eat at the [sort] [restaurant_type] ,BookRestaurant
Book a table for ten for breakfast in Minnesota.,0 0 0 0 B-party_size_number 0 B-timeRange 0 B-state 0 ,Book a table for [party_size_number] for [timeRange] in [state].,BookRestaurant
Please book a room to accommodate one in 11 weeks  near Bahamas restaurant,0 0 0 0 0 0 B-party_size_number B-timeRange I-timeRange I-timeRange B-spatial_relation B-country B-restaurant_type ,Please book a room to accommodate [party_size_number] [timeRange]  [spatial_relation] [country] [restaurant_type],BookRestaurant
Lets eat at Newport Creamery in Carnot,0 0 0 B-restaurant_name I-restaurant_name 0 B-city ,Lets eat at [restaurant_name] in [city],BookRestaurant
I need a reservation for four at a restaurant in 1 hour and 1 second,0 0 0 0 0 B-party_size_number 0 0 B-restaurant_type B-timeRange I-timeRange I-timeRange I-timeRange I-timeRange I-timeRange ,I need a reservation for [party_size_number] at a [restaurant_type] [timeRange],BookRestaurant
book any popular puglia serving oyster bar for 10 in Jemez Springs,0 0 B-sort B-cuisine 0 B-restaurant_type I-restaurant_type 0 B-party_size_number 0 B-city I-city ,book any [sort] [cuisine] serving [restaurant_type] for [party_size_number] in [city],BookRestaurant
Book a table at South Street Diner close to your teenager's college.,0 0 0 0 B-restaurant_name I-restaurant_name I-restaurant_name B-spatial_relation 0 B-poi I-poi I-poi 0 ,Book a table at [restaurant_name] [spatial_relation] to [poi].,BookRestaurant
I want to book a restaurant in Keeling Islands for a party of ten,0 0 0 0 0 B-restaurant_type 0 B-country I-country 0 0 0 0 B-party_size_number ,I want to book a [restaurant_type] in [country] for a party of [party_size_number],BookRestaurant
I need a reservation for a churrascaria in Oneonta Wyoming for a party of 4,0 0 0 0 0 0 B-restaurant_type 0 B-city B-state 0 0 0 0 B-party_size_number ,I need a reservation for a [restaurant_type] in [city] [state] for a party of [party_size_number],BookRestaurant
book a spot for 7 at an outdoor food court in Denmark,0 0 0 0 B-party_size_number 0 0 B-facility B-restaurant_type I-restaurant_type 0 B-country ,book a spot for [party_size_number] at an [facility] [restaurant_type] in [country],BookRestaurant
Book a restaurant in Almyra in 10 years ,0 0 B-restaurant_type 0 B-city B-timeRange I-timeRange I-timeRange ,Book a [restaurant_type] in [city] [timeRange] ,BookRestaurant
Find a reservation within walking distance of pauline's place for a party of 10 at fourteen o'clock at a restaurant that serves aioli,0 0 0 B-spatial_relation I-spatial_relation I-spatial_relation 0 B-poi I-poi 0 0 0 0 B-party_size_number 0 B-timeRange I-timeRange 0 0 B-restaurant_type 0 0 B-served_dish ,Find a reservation [spatial_relation] of [poi] for a party of [party_size_number] at [timeRange] at a [restaurant_type] that serves [served_dish],BookRestaurant
Can you make a reservation for next year in Modesto for joanna and ella,0 0 0 0 0 0 B-timeRange I-timeRange 0 B-city 0 B-party_size_description I-party_size_description I-party_size_description ,Can you make a reservation for [timeRange] in [city] for [party_size_description],BookRestaurant
"Want a table at Montyâs Hotel, Secunderabad  in the state of Vermont",0 0 0 0 B-restaurant_name I-restaurant_name I-restaurant_name 0 0 0 0 B-state ,Want a table at [restaurant_name]  in the state of [state],BookRestaurant
"I would like reservations made for Masonville, Vermont nov. 7",0 0 0 0 0 0 B-city 0 B-state B-timeRange I-timeRange ,"I would like reservations made for [city], [state] [timeRange]",BookRestaurant
book a socca serving steakhouse for 2 in Saint James Alabama,0 0 B-served_dish 0 B-restaurant_type 0 B-party_size_number 0 B-city I-city B-state ,book a [served_dish] serving [restaurant_type] for [party_size_number] in [city] [state],BookRestaurant
Book a table for nine people in Svalbard and Jan Mayen.,0 0 0 0 B-party_size_number 0 0 B-country I-country I-country I-country 0 ,Book a table for [party_size_number] people in [country].,BookRestaurant
I need to find a table for 4 at a brasserie that has fondue,0 0 0 0 0 0 0 B-party_size_number 0 0 B-restaurant_type 0 0 B-served_dish ,I need to find a table for [party_size_number] at a [restaurant_type] that has [served_dish],BookRestaurant
I need a restaurant that can seat 3 in Cochran that has wifi. ,0 0 0 B-restaurant_type 0 0 0 B-party_size_number 0 B-city 0 0 B-facility 0 ,I need a [restaurant_type] that can seat [party_size_number] in [city] that has [facility]. ,BookRestaurant
I need a table for 10 at the best gastropub,0 0 0 0 0 B-party_size_number 0 0 B-sort B-restaurant_type ,I need a table for [party_size_number] at the [sort] [restaurant_type],BookRestaurant
Make me a reservation that serves kebab at a delicatessen in AMbler,0 0 0 0 0 0 B-served_dish 0 0 B-restaurant_type 0 B-city ,Make me a reservation that serves [served_dish] at a [restaurant_type] in [city],BookRestaurant
Book a table at a french restaurant for fern and I,0 0 0 0 0 B-cuisine B-restaurant_type 0 B-party_size_description I-party_size_description I-party_size_description ,Book a table at a [cuisine] [restaurant_type] for [party_size_description],BookRestaurant
I need a reservation for a highly rated bistro for a party of 10. ,0 0 0 0 0 0 B-sort I-sort B-restaurant_type 0 0 0 0 B-party_size_number 0 ,I need a reservation for a [sort] [restaurant_type] for a party of [party_size_number]. ,BookRestaurant
I want to book a pub in Juniper for 8 that serves bÃ»che de noÃ«l,0 0 0 0 0 B-restaurant_type 0 B-city 0 B-party_size_number 0 0 B-served_dish I-served_dish I-served_dish ,I want to book a [restaurant_type] in [city] for [party_size_number] that serves [served_dish],BookRestaurant
book a mediterranean restaurant for my sister and I,0 0 B-cuisine B-restaurant_type 0 B-party_size_description I-party_size_description I-party_size_description I-party_size_description ,book a [cuisine] [restaurant_type] for [party_size_description],BookRestaurant
book a pub in Clermont for 8 people ,0 0 B-restaurant_type 0 B-city 0 B-party_size_number 0 ,book a [restaurant_type] in [city] for [party_size_number] people ,BookRestaurant
"Book reservations at restaurant in Edgemoor NM on august 3, 2024",0 0 0 B-restaurant_type 0 B-city B-state 0 B-timeRange I-timeRange I-timeRange ,Book reservations at [restaurant_type] in [city] [state] on [timeRange],BookRestaurant
I would like to book a restaurant for two in 42 weeks from now in Wagram,0 0 0 0 0 0 B-restaurant_type 0 B-party_size_number 0 B-timeRange I-timeRange I-timeRange I-timeRange 0 B-city ,I would like to book a [restaurant_type] for [party_size_number] in [timeRange] in [city],BookRestaurant
Book a restaurant in Everson Nevada that serves conchiglie for two people.,0 0 B-restaurant_type 0 B-city B-state 0 0 B-served_dish 0 B-party_size_number 0 ,Book a [restaurant_type] in [city] [state] that serves [served_dish] for [party_size_number] people.,BookRestaurant
Please book a restaurant for ten members near downtown at 20:38,0 0 0 B-restaurant_type 0 B-party_size_number 0 B-spatial_relation B-poi 0 B-timeRange ,Please book a [restaurant_type] for [party_size_number] members [spatial_relation] [poi] at [timeRange],BookRestaurant
