utterance,labels,delexicalised,intent
rate the book The Egoist five out of 6,O O B-object_type B-object_name I-object_name B-rating_value O O B-best_rating ,rate the _object_type_ _object_name_ _rating_value_ out of _best_rating_,RateBook
give 1 out of 6 points for Collected Works,O B-rating_value O O B-best_rating B-rating_unit O B-object_name I-object_name ,give _rating_value_ out of _best_rating_ _rating_unit_ for _object_name_,RateBook
rate this book a zero,O B-object_select B-object_type O B-rating_value ,rate _object_select_ _object_type_ a _rating_value_,RateBook
Rate the current book 0 stars,O O B-object_select B-object_type B-rating_value B-rating_unit ,Rate the _object_select_ _object_type_ _rating_value_ _rating_unit_,RateBook
rate Winnie-the-Pooh four out of 6,O B-object_name B-rating_value O O B-best_rating ,rate _object_name_ _rating_value_ out of _best_rating_,RateBook
Rate The Man from the USSR and Other Plays a 0,O B-object_name I-object_name I-object_name I-object_name I-object_name I-object_name I-object_name I-object_name O B-rating_value ,Rate _object_name_ a _rating_value_,RateBook
Give this book a rating of 3 out of 6 points ,O B-object_select B-object_type O O O B-rating_value O O B-best_rating B-rating_unit ,Give _object_select_ _object_type_ a rating of _rating_value_ out of _best_rating_ _rating_unit_ ,RateBook
rate the book Oath of Swords three for 6,O O B-object_type B-object_name I-object_name I-object_name B-rating_value O B-best_rating ,rate the _object_type_ _object_name_ _rating_value_ for _best_rating_,RateBook
Rate The Strange Death of Tory England 1 stars,O B-object_name I-object_name I-object_name I-object_name I-object_name I-object_name B-rating_value B-rating_unit ,Rate _object_name_ _rating_value_ _rating_unit_,RateBook
I am giving the current book two stars,O O O O B-object_select B-object_type B-rating_value B-rating_unit ,I am giving the _object_select_ _object_type_ _rating_value_ _rating_unit_,RateBook
rate First Man  The Life of Neil A  Armstrong three of 6,O B-object_name I-object_name I-object_name I-object_name I-object_name I-object_name I-object_name I-object_name B-rating_value O B-best_rating ,rate _object_name_ _rating_value_ of _best_rating_,RateBook
Rate Secret Weapon a four,O B-object_name I-object_name O B-rating_value ,Rate _object_name_ a _rating_value_,RateBook
Rate the current book zero of 6 stars,O O B-object_select B-object_type B-rating_value O B-best_rating B-rating_unit ,Rate the _object_select_ _object_type_ _rating_value_ of _best_rating_ _rating_unit_,RateBook
"rate the current textbook 4 of 6
 points",O O B-object_select B-object_type B-rating_value O B-best_rating B-rating_unit ,"rate the _object_select_ _object_type_ _rating_value_ of _best_rating_
 _rating_unit_",RateBook
Rate A Division of the Spoils 5 stars,O B-object_name I-object_name I-object_name I-object_name I-object_name B-rating_value B-rating_unit ,Rate _object_name_ _rating_value_ _rating_unit_,RateBook
I would rate this book a value of 3 and a best rating of 6,O O O B-object_select B-object_type O O O B-rating_value O O O O O B-best_rating ,I would rate _object_select_ _object_type_ a value of _rating_value_ and a best rating of _best_rating_,RateBook
rate the book Strumpet City zero for 6,O O B-object_type B-object_name I-object_name B-rating_value O B-best_rating ,rate the _object_type_ _object_name_ _rating_value_ for _best_rating_,RateBook
Give five points to An Ice-Cream War,O B-rating_value B-rating_unit O B-object_name I-object_name I-object_name ,Give _rating_value_ _rating_unit_ to _object_name_,RateBook
give 3 out of 6 points to The Secrets of Love,O B-rating_value O O B-best_rating B-rating_unit O B-object_name I-object_name I-object_name I-object_name ,give _rating_value_ out of _best_rating_ _rating_unit_ to _object_name_,RateBook
Give the current novel 4 of 6 stars,O O B-object_select B-object_type B-rating_value O B-best_rating B-rating_unit ,Give the _object_select_ _object_type_ _rating_value_ of _best_rating_ _rating_unit_,RateBook
Rate Renewable Electricity and the Grid one stars out of 6,O B-object_name I-object_name I-object_name I-object_name I-object_name B-rating_value B-rating_unit O O B-best_rating ,Rate _object_name_ _rating_value_ _rating_unit_ out of _best_rating_,RateBook
Rate my current book five points out of 6,O O B-object_select B-object_type B-rating_value B-rating_unit O O B-best_rating ,Rate my _object_select_ _object_type_ _rating_value_ _rating_unit_ out of _best_rating_,RateBook
give Jackass Investing a three,O B-object_name I-object_name O B-rating_value ,give _object_name_ a _rating_value_,RateBook
Rate 5 out of 6 points to My Favorite Fantasy Story,O B-rating_value O O B-best_rating B-rating_unit O B-object_name I-object_name I-object_name I-object_name ,Rate _rating_value_ out of _best_rating_ _rating_unit_ to _object_name_,RateBook
rate this textbook a 4,O B-object_select B-object_type O B-rating_value ,rate _object_select_ _object_type_ a _rating_value_,RateBook
Rate this essay 4 of 6 stars,O B-object_select B-object_type B-rating_value O B-best_rating B-rating_unit ,Rate _object_select_ _object_type_ _rating_value_ of _best_rating_ _rating_unit_,RateBook
I gave the current series 0 points,O O O B-object_select B-object_part_of_series_type B-rating_value B-rating_unit ,I gave the _object_select_ _object_part_of_series_type_ _rating_value_ _rating_unit_,RateBook
Rate the At the Villa Rose series 3 of 6,O O B-object_name I-object_name I-object_name I-object_name B-object_part_of_series_type B-rating_value O B-best_rating ,Rate the _object_name_ _object_part_of_series_type_ _rating_value_ of _best_rating_,RateBook
rate this book 1 out of 6,O B-object_select B-object_type B-rating_value O O B-best_rating ,rate _object_select_ _object_type_ _rating_value_ out of _best_rating_,RateBook
put a rating on this book of three,O O O O B-object_select B-object_type O B-rating_value ,put a rating on _object_select_ _object_type_ of _rating_value_,RateBook
Rate this novel 3 out of 6 points ,O B-object_select B-object_type B-rating_value O O B-best_rating B-rating_unit ,Rate _object_select_ _object_type_ _rating_value_ out of _best_rating_ _rating_unit_ ,RateBook
give 2 out of 6 stars to current chronicle,O B-rating_value O O B-best_rating B-rating_unit O B-object_select B-object_part_of_series_type ,give _rating_value_ out of _best_rating_ _rating_unit_ to _object_select_ _object_part_of_series_type_,RateBook
This current book only nets 3 out of 6 points,O B-object_select B-object_type O O B-rating_value O O B-best_rating B-rating_unit ,This _object_select_ _object_type_ only nets _rating_value_ out of _best_rating_ _rating_unit_,RateBook
Give this book 2 out of 6 stars ,O B-object_select B-object_type B-rating_value O O B-best_rating B-rating_unit ,Give _object_select_ _object_type_ _rating_value_ out of _best_rating_ _rating_unit_ ,RateBook
Rate the current book 3 out of 6,O O B-object_select B-object_type B-rating_value O O B-best_rating ,Rate the _object_select_ _object_type_ _rating_value_ out of _best_rating_,RateBook
rate Peveril of the Peak a five,O B-object_name I-object_name I-object_name I-object_name O B-rating_value ,rate _object_name_ a _rating_value_,RateBook
Rate The Empty Throne a 4,O B-object_name I-object_name I-object_name O B-rating_value ,Rate _object_name_ a _rating_value_,RateBook
When Religion Becomes Evil is only worth 1 stars,B-object_name I-object_name I-object_name I-object_name O O O B-rating_value B-rating_unit ,_object_name_ is only worth _rating_value_ _rating_unit_,RateBook
I give the previous novel one out of 6 stars ,O O O B-object_select B-object_type B-rating_value O O B-best_rating B-rating_unit ,I give the _object_select_ _object_type_ _rating_value_ out of _best_rating_ _rating_unit_ ,RateBook
Dragon Age  The Stolen Throne gets 1 points,B-object_name I-object_name I-object_name I-object_name I-object_name O B-rating_value B-rating_unit ,_object_name_ gets _rating_value_ _rating_unit_,RateBook
Assign 0 points out of 6 to The Gate of Worlds,O B-rating_value B-rating_unit O O B-best_rating O B-object_name I-object_name I-object_name I-object_name ,Assign _rating_value_ _rating_unit_ out of _best_rating_ to _object_name_,RateBook
I want to give The Cat Who Walks Through Walls a 1,O O O O B-object_name I-object_name I-object_name I-object_name I-object_name I-object_name O B-rating_value ,I want to give _object_name_ a _rating_value_,RateBook
I give the last textbook one out of 6 points ,O O O B-object_select B-object_type B-rating_value O O B-best_rating B-rating_unit ,I give the _object_select_ _object_type_ _rating_value_ out of _best_rating_ _rating_unit_ ,RateBook
Give Beauty Is in the Street three out of 6 stars,O B-object_name I-object_name I-object_name I-object_name I-object_name B-rating_value O O B-best_rating B-rating_unit ,Give _object_name_ _rating_value_ out of _best_rating_ _rating_unit_,RateBook
Rate Making Sense of Marx 2 stars ,O B-object_name I-object_name I-object_name I-object_name B-rating_value B-rating_unit ,Rate _object_name_ _rating_value_ _rating_unit_ ,RateBook
"give Song of Scarabaeus five of 6
 stars",O B-object_name I-object_name I-object_name B-rating_value O B-best_rating B-rating_unit ,"give _object_name_ _rating_value_ of _best_rating_
 _rating_unit_",RateBook
Rate this essay 1 stars,O B-object_select B-object_type B-rating_value B-rating_unit ,Rate _object_select_ _object_type_ _rating_value_ _rating_unit_,RateBook
I'd rate this essay 1 out of 6,O O O B-object_select B-object_type B-rating_value O O B-best_rating ,I'd rate _object_select_ _object_type_ _rating_value_ out of _best_rating_,RateBook
I rate Observations one points,O O B-object_name B-rating_value B-rating_unit ,I rate _object_name_ _rating_value_ _rating_unit_,RateBook
give Wannabe  How The Spice Girls Reinvented Pop Fame 2 points,O B-object_name I-object_name I-object_name I-object_name I-object_name I-object_name I-object_name I-object_name B-rating_value B-rating_unit ,give _object_name_ _rating_value_ _rating_unit_,RateBook
I give Life During Wartime a one out of 6 ,O O B-object_name I-object_name I-object_name O B-rating_value O O B-best_rating ,I give _object_name_ a _rating_value_ out of _best_rating_ ,RateBook
"Rate Cotton Comes to Harlem a 2
",O B-object_name I-object_name I-object_name I-object_name O B-rating_value ,"Rate _object_name_ a _rating_value_
",RateBook
Add a rating of zero points out of 6 to The Inheritance of Loss,O O O O B-rating_value B-rating_unit O O B-best_rating O B-object_name I-object_name I-object_name I-object_name ,Add a rating of _rating_value_ _rating_unit_ out of _best_rating_ to _object_name_,RateBook
For the book The Mirrored Heavens  I give one of a possiable 6 stars,O O B-object_type B-object_name I-object_name I-object_name O O B-rating_value O O O B-best_rating B-rating_unit ,For the _object_type_ _object_name_  I give _rating_value_ of a possiable _best_rating_ _rating_unit_,RateBook
I give this book a 3 out of 6  ,O O B-object_select B-object_type O B-rating_value O O B-best_rating ,I give _object_select_ _object_type_ a _rating_value_ out of _best_rating_  ,RateBook
I would rate this novel a four,O O O B-object_select B-object_type O B-rating_value ,I would rate _object_select_ _object_type_ a _rating_value_,RateBook
rate Break No Bones series a 1 of 6,O B-object_name I-object_name I-object_name B-object_part_of_series_type O B-rating_value O B-best_rating ,rate _object_name_ _object_part_of_series_type_ a _rating_value_ of _best_rating_,RateBook
rate the current album 5 points,O O B-object_select B-object_type B-rating_value B-rating_unit ,rate the _object_select_ _object_type_ _rating_value_ _rating_unit_,RateBook
Give the Televised Morality series a one ,O O B-object_name I-object_name B-object_part_of_series_type O B-rating_value ,Give the _object_name_ _object_part_of_series_type_ a _rating_value_ ,RateBook
rate this chronicle a 0,O B-object_select B-object_part_of_series_type O B-rating_value ,rate _object_select_ _object_part_of_series_type_ a _rating_value_,RateBook
